,Herbivore...Insectivore.Rho,Herbivore...Insectivore.P,Herbivore...Insectivore.p.adj,Herbivore...Omnivore.Rho,Herbivore...Omnivore.P,Herbivore...Omnivore.p.adj,Insectivore...Omnivore.Rho,Insectivore...Omnivore.P,Insectivore...Omnivore.p.adj,Herbivore...Vertivore.Rho,Herbivore...Vertivore.P,Herbivore...Vertivore.p.adj,Insectivore...Vertivore.Rho,Insectivore...Vertivore.P,Insectivore...Vertivore.p.adj,Omnivore...Vertivore.Rho,Omnivore...Vertivore.P,Omnivore...Vertivore.p.adj
CEP76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RBL2,-1.42652623156456,0.922299003739964,1,-0.787609263834161,1,1,0.63686457156685,1,1,-1.29582125932902,1,1,-0.202773765551732,1,1,-0.711715125293697,1,1
LPCAT2,-1.33517035502502,1,1,-0.748822362544934,1,1,0.591689444103343,1,1,-2.38211253237757,0.103281817685446,0.629510687834625,-1.05416291469172,1,1,-1.64513719563684,0.599649129383701,1
CACNG4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WIPI1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WDR59,-0.72703904159849,1,1,-0.472590399331116,1,1,0.258143175275283,1,1,-0.531405989857432,1,1,0.0111610840973819,1,1,-0.191980564081284,1,1
MTFR1,0.762410754394946,1,1,1.11557595229546,1,1,0.231108579454065,1,1,0.987302906248157,1,1,0.341442342272194,1,1,0.164460841108411,1,1
CDH19,-1.394188379795,0.979564356173255,1,-0.881405616532346,1,1,0.529706598959081,1,1,1.1546701217152,1,1,2.00183423117931,0.271815378178602,1,1.65493146054576,0.587630410265944,1
SMAD7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMAD2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VIPR2,-1.65828401970237,0.58356091770934,1,0.900783168091967,1,1,2.19816627968447,0.167623552175665,0.662794964180156,-0.789011779865838,1,1,0.612990200455652,1,1,-1.3756186845918,1,1
KCNH2,-0.318620750605233,1,1,2.31891875433145,0.122396652184515,0.680407957623514,2.16322208603109,0.183144614030545,0.70351743317417,-2.24628676221384,0.148113875585158,0.790786368230506,-1.75529488192875,0.475253288883276,1,-3.64343418182511,0.00161414680858959,0.0744401683818434
RHEB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMARCD3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KMT2C,-0.904889317174345,1,1,2.37271871933437,0.105946231237941,0.621609653769434,2.63325428804745,0.0507426019370102,0.294202937080587,-0.635288038345155,1,1,0.164686865477368,1,1,-2.28959726848413,0.1322680409378,0.907109880149301
PSMB1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ADNP2,-3.25878919386194,0.00671332645303467,0.0562910554814289,-1.13820938683069,1,1,2.00706086040387,0.268459098465849,0.905786409493396,-1.73150440772229,0.500171036530191,1,1.00792819304656,1,1,-0.759152565700219,1,1
CRISPLD1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRPA1,-2.82464704598811,0.0283996343920233,0.15672591361657,-0.84251246287347,1,1,1.83363240739594,0.400251469624055,1,-0.179340482745036,1,1,1.7898448039809,0.440873185254177,1,0.380067828766891,1,1
TRAM1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARFGEF1,1.72545012215483,0.506678311024239,1,2.91413982772769,0.0214002067283023,0.226129092078995,0.828972076323475,1,1,-0.306329257814079,1,1,-1.42011023643287,0.933453543743845,1,-2.11501727816059,0.206570848363186,1
ANXA13,3.2166790761517,0.0077810143648711,0.0627409356325333,0.841787009780269,1,1,-2.16429810386716,0.182648869003183,0.701940104982897,-0.304748492430711,1,1,-2.54255008909089,0.0660280961685778,0.682089098591743,-0.849586062688169,1,1
TMED2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YY1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RCOR1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MOB3B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SCPEP1,0.554687644758101,1,1,1.70210254029215,0.532416886859344,1,0.875590626611584,1,1,2.9586588398375,0.0185388575568788,0.206116523316885,2.1841121560497,0.173724045938191,1,1.53610821857651,0.747071045652423,1
LPO,1.04567332688252,1,1,-0.0671958230051971,1,1,-0.960252446640817,1,1,1.26988871545307,1,1,0.324088289951719,1,1,1.18716339870569,1,1
VMP1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRR11,1.79057413736353,0.440169962197908,1,0.774749184863632,1,1,-0.922116145026103,1,1,0.168967248658059,1,1,-1.15428284767414,1,1,-0.395783790103878,1,1
TRIM37,1.34400133420648,1,1,2.10680122118362,0.210808881649965,0.93361170075161,0.497864605966844,1,1,0.823177060956273,1,1,-0.171416941001997,1,1,-0.574635520065572,1,1
LMF1,0.892944204726482,1,1,0.385298603287129,1,1,-0.499385244915127,1,1,-0.139769386692081,1,1,-0.805302428725456,1,1,-0.403307255477487,1,1
NUBP2,1.49160111432194,0.814822475483562,1,0.951242764847527,1,1,-0.521157640457731,1,1,0.605947208531775,1,1,-0.47002030356241,1,1,-0.0659323429152664,1,1
PKD1,2.69161664583004,0.0426639765381493,0.210157865900998,2.52781149467997,0.0688655750402789,0.478092114277328,-0.402618283658251,1,1,-0.165100632450717,1,1,-2.15187660192277,0.188442447313519,1,-1.93055285652719,0.32123023611597,1
RHBDF1,-1.84833582284234,0.387322659136906,0.995736494863051,0.461646414664912,1,1,2.02054774299825,0.259959618817389,0.886038836534834,-1.81087575923996,0.420960514289759,1,-0.276302433248488,1,1,-1.98788049373765,0.280949451380407,1
CLCN7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TELO2,0.394914826128241,1,1,0.609998623091668,1,1,0.124636629300544,1,1,-0.920125356334818,1,1,-1.07402658955076,1,1,-1.26262431877509,1,1
AXIN1,1.15457837474533,1,1,1.43097904493809,0.914617325520825,1,0.128271750209111,1,1,-0.126640152782761,1,1,-0.93589486385127,1,1,-1.08979990347254,1,1
RPE65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WLS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLC1A1,3.49769247728206,0.00281581159334652,0.0310225857450356,4.76697975192678,1.12204857377431e-05,0.00150188264337556,0.831236418286955,1,1,1.9762471056941,0.288760782763816,1,-0.662733301206459,1,1,-1.36002083890219,1,1
FAM86B2,3.52244285401835,0.00256553529017239,0.028951152918687,3.38921345297681,0.00420560548444527,0.0812274956707281,-0.478476131769551,1,1,1.81727178198599,0.4150530507979,1,-1.03026602218459,1,1,-0.674718793004952,1,1
GLIS2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CREBBP,0.392181119153595,1,1,3.25784304112967,0.00673574885442358,0.108722203384169,2.2568111769765,0.144119256248029,0.601150880122718,0.42301855869996,1,1,0.0827287965126781,1,1,-1.87684271407741,0.363237925418867,1
MGRN1,-1.25973719218126,1,1,2.63843464776064,0.0499738514034813,0.396587921717355,3.27471894356808,0.00634602864253164,0.0699533571949311,1.51792176647702,0.774204732214224,1,2.20104997815567,0.166394915516131,1,-0.245969248659495,1,1
ALG1,3.05781479686802,0.0133774395046,0.09230433258174,2.14671284645978,0.190896896445279,0.883767264997616,-0.981511052769175,1,1,3.37032394163373,0.00450479192785394,0.0827116557816654,0.815801300602029,1,1,1.6724051264868,0.56666677139271,1
DNAJA3,0.941725782774824,1,1,1.11391159626193,1,1,0.0744113426171793,1,1,1.24775040576613,1,1,0.4321291202554,1,1,0.387293893238909,1,1
UBN1,1.84840098720989,0.387266136113654,0.995736494863051,4.01069904162013,0.000363235435778869,0.0155840856361418,1.54346707098664,0.736304946687467,1,2.26134176401353,0.142428611614531,0.773685228596002,0.609158179075112,1,1,-0.701614747304992,1,1
N4BP1,0.405737258930837,1,1,0.806373262826806,1,1,0.259247189398966,1,1,1.44085804094092,0.897748752755906,1,0.944915779885155,1,1,0.789662950242936,1,1
WSB1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRAF4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGS9,-1.48924869569045,0.81853135273528,1,5.36973749600631,4.7310799805108e-07,0.000203639199732558,5.60329672895018,1.26187635918943e-07,4.64714468001281e-05,0.566921019230254,1,1,1.61253633115698,0.641071683655842,1,-3.38192695116777,0.00431875694865643,0.127157146771679
ITGA2B,2.4843850291273,0.0778652438798917,0.317887254645882,0.100285312718479,1,1,-2.12944732707065,0.199303610340088,0.742276610574393,-0.976520797188923,1,1,-2.70728523781853,0.0407015672794445,0.509558818059416,-0.960064283283977,1,1
MAPT,0.597553919927909,1,1,-1.80728810035687,0.42430422268552,1,-1.94210543851809,0.312746023623395,1,0.233626886054896,1,1,-0.25163270364721,1,1,1.50937078980462,0.787224320695167,1
DHX8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLC4A1,4.56088411476509,3.05632134069312e-05,0.00118617407937306,4.24854683739493,0.000129096999108601,0.00772786605922283,-0.635513457153119,1,1,2.38879826152917,0.101421488591729,0.621103547005854,-1.35607493515071,1,1,-0.859542523128863,1,1
CRISPLD2,1.47006100479214,0.849271394536792,1,1.12806315169002,1,1,-0.38462761500593,1,1,-0.562858851776924,1,1,-1.59759793555123,0.660794917148083,1,-1.33003670329468,1,1
FOXF1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COTL1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ATP2C2,2.86602668996838,0.024939552005549,0.142405944774578,0.67333440607361,1,1,-1.9887725684141,0.280357871415398,0.935112472222798,0.438128575583506,1,1,-1.82069958409107,0.4119152126985,1,-0.0951078903224233,1,1
MLYCD,-0.0396885776479628,1,1,0.821376538062806,1,1,0.701130117696324,1,1,0.991656640324467,1,1,0.894348349007887,1,1,0.320031344033839,1,1
METTL2B,4.69329161368658,1.61306298657187e-05,0.000771453774371595,1.20088339240255,1,1,-3.24879790421428,0.00695362707243152,0.0742075975297621,-1.68724337204155,0.54933938840414,1,-4.90740391587133,5.53739056390273e-06,0.00217619449161377,-2.38689934269092,0.101946855999858,0.793278455461888
SMURF2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GLP2R,-1.11798489058964,1,1,0.315077157302807,1,1,1.22523613984768,1,1,-1.02672986189358,1,1,-0.0580869998736133,1,1,-1.14708996956994,1,1
DNAH9,0.60120329594342,1,1,-0.216244954298048,1,1,-0.691360038206561,1,1,-3.53340025877399,0.00246150512949214,0.0544592499715504,-3.41549278951954,0.00382000290237853,0.142681843944626,-2.9827049632572,0.017142796221182,0.293472983036485
CHD5,-1.63430425313697,0.613169886513128,1,-0.00779679502763701,1,1,1.42978162479022,0.916678227196372,1,-0.463032869537062,1,1,0.786489911269185,1,1,-0.415923667949073,1,1
ERP44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INVS,4.91292168171307,5.38374757228722e-06,0.000389309554447233,0.735371199997622,1,1,-3.81282568729857,0.000824322065592599,0.0177753460801224,2.70930705696189,0.0404543449290471,0.344849999161219,-1.20475627215686,1,1,2.00234077280509,0.271488562130229,1
GINS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLC27A6,1.91376957044203,0.333897631409077,0.899638760099618,0.657113421337841,1,1,-1.15539441286931,1,1,1.71975596456582,0.512860861079974,1,0.0487658456772344,1,1,1.08412022023344,1,1
ISM1,2.52866966819833,0.0686974388381151,0.291617970597124,1.9573977883465,0.301804309932081,1,-0.642883995538264,1,1,3.02851336127464,0.0147456125600117,0.179027128546114,1.08014453193523,1,1,1.61046940483437,0.643772516778979,1
GNAO1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CFAP20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSNK2A2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COQ9,2.87148516743616,0.0245128772695533,0.141423860221021,5.12359528326531,1.79858431535409e-06,0.000451594545180157,1.62609466642844,0.623577110864683,1,3.07793393403467,0.0125064672165042,0.159669431031047,0.72327726530309,1,1,-0.585579454014701,1,1
NLRC5,2.96728576225432,0.01802649478283,0.113785954149442,-2.39814874017898,0.0988690347741427,0.595649189273251,-4.47442212087386,4.59709473532741e-05,0.00233444602879912,2.32358210043733,0.120887416190708,0.694660746947112,-0.317499400593728,1,1,3.81999550951123,0.000800724622064402,0.04888658477772
SRCAP,2.87065668621641,0.024577208059126,0.141497834158283,-0.691523707935158,1,1,-3.07903251297508,0.0124604409697488,0.110097679301622,3.88987045078752,0.000601786506973136,0.0215855088751197,1.2948366312251,1,1,4.02547273514484,0.000341165812423197,0.0289249667809917
SETD1A,-0.750900972965971,1,1,-0.247936389791943,1,1,0.471137038945193,1,1,0.41551630274666,1,1,0.903923468284959,1,1,0.55287036838459,1,1
PCSK2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DZANK1,2.4329341179298,0.0898621544055264,0.353311880674882,1.25019223204333,1,1,-1.16392876093281,1,1,-0.698571739052161,1,1,-2.48050922403258,0.0787169215777196,0.740790845240897,-1.55794398095496,0.715479168965747,1
SPTLC1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZC3H3,-4.04634701980355,0.000312138572968437,0.00636889517169685,-0.494565437418497,1,1,3.22814412091338,0.0074757710062622,0.0774987415595828,-2.60541110383654,0.0550584495418656,0.412957961302631,0.958076752202375,1,1,-1.99899396631903,0.27365404021094,1
RPL8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DOK5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TTPAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLC9A3R1,0.753253702244116,1,1,1.91268234250232,0.334732386208751,1,0.873975532892743,1,1,1.54921667453051,0.727977854295867,1,0.844580238336224,1,1,0.159248790538466,1,1
ATP4A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RBM42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VAMP7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CCNE1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BPNT2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RAB2A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANOS1,-2.29699654343836,0.129713801509703,0.456574397136374,0.599414370815549,1,1,2.39488148142495,0.0997544303282978,0.463593068334782,-0.319533894177077,1,1,1.52299475437969,0.766560106833628,1,-0.736816375451969,1,1
CDKN2C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ACIN1,3.38110637357738,0.00433167530679481,0.0412235181130033,0.0708736139653167,1,1,-2.9342423036984,0.0200617844078959,0.155789062940696,2.51090559238826,0.0722531383196934,0.493275013045098,-0.276741485429028,1,1,2.24818842731586,0.147385063830912,0.96467312959277
AJUBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TEP1,4.98891120376543,3.64323284381307e-06,0.000299374378865694,2.24825134305097,0.147361004615884,0.760271758403523,-2.60464204402728,0.0551821737889692,0.310638492702279,1.41704986418277,0.938810095243068,1,-2.61448352129662,0.0536174826754094,0.603883514102144,-0.36662636217164,1,1
CDH20,0.638269016774175,1,1,3.24689839573394,0.00700020194528623,0.110814054962246,2.031225187495,0.253392938650048,0.870345073760848,3.47069214876435,0.00311471268736647,0.0641278243378025,2.5959978721628,0.0565899896005884,0.620772956310337,1.01295722052702,1,1
PHLPP1,2.01960145720519,0.260548463331991,0.74869737632196,1.24931229595848,1,1,-0.825446363971641,1,1,-1.14324231489795,1,1,-2.53501352275052,0.0674657912031138,0.688117055723452,-1.95747988565999,0.301746446245642,1
EFCAB6,-3.0052486154593,0.015921830931227,0.104667221663535,0.236877310119434,1,1,2.8444065889315,0.0266965380467711,0.187540594932299,-3.63399928362212,0.00167436981548786,0.0425077475094911,-0.746203016814725,1,1,-3.44870549349947,0.00337968412945461,0.111900970132382
PPARA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRDX1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PGS1,-3.22249971304332,0.0076246375821272,0.0618663367188939,0.113157606898355,1,1,2.97656797971594,0.017489667011714,0.1410250670106,-0.8049014355681,1,1,1.52067682091568,0.770045749265975,1,-0.826168710231295,1,1
TIMP2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LGALS3BP,-2.64765200461712,0.0486317472918142,0.23017480221439,-0.862725183316484,1,1,1.7488702275954,0.481880723979372,1,-1.09909937058847,1,1,1.20055099425688,1,1,-0.369994877900786,1,1
ELL,1.9091635935745,0.337445946946637,0.907519760324502,1.60634293034414,0.649191495937873,1,-0.461353620509987,1,1,3.00212286273538,0.0160862367338162,0.187158074919384,1.25931225630943,1,1,1.73300946854676,0.49856391522746,1
MAST3,-0.590882269725654,1,1,2.56365667023803,0.062145566163713,0.454477162260357,2.51015874795979,0.0724061385233936,0.372922556189718,0.906295351371547,1,1,1.19480298926559,1,1,-0.86897117477235,1,1
COPE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAU2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRPC5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MID2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMMECR1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRKX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RRAGB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUWE1,0.188096263469985,1,1,2.1044179351566,0.212052037641182,0.936364615651514,1.56608763812443,0.703968610246522,1,0.953868360608775,1,1,0.710132953359808,1,1,-0.587003000830171,1,1
BPI,2.3749029696514,0.105321383488244,0.391930829703681,0.339698897669786,1,1,-1.80846427155979,0.423205636008023,1,-0.485905005398872,1,1,-2.22333187789441,0.157160576936952,1,-0.682804143162113,1,1
SLA2,3.70317015392622,0.00127753180454562,0.0175229286514231,0.826609923723839,1,1,-2.57463229233598,0.0602080221770619,0.32883402565466,-0.575488024241317,1,1,-3.14463108277559,0.00997778350721346,0.245079307395931,-1.09423588115057,1,1
RALGAPB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
XRCC1,4.12550782172328,0.000221950565601793,0.00497819147016032,1.99838828558615,0.274047483940461,1,-1.90747807301631,0.338752246903648,1,2.91362525629565,0.0214355089834933,0.226614696727246,-0.278014963714334,1,1,1.2921721911332,1,1
MARK4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HACE1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ATRN,-1.63468400851119,0.612691839114373,1,0.465482606840623,1,1,1.80813262721534,0.423515167435283,1,-1.10856612552582,1,1,0.249116789853874,1,1,-1.33306893475072,1,1
CNPY4,0.871884906550225,1,1,0.0738904381473153,1,1,-0.733857578263511,1,1,-0.405386356460693,1,1,-0.965093444444469,1,1,-0.431092915550659,1,1
RASA4,0.838442370842382,1,1,-1.07599938732674,1,1,-1.58808351907097,0.673604727302231,1,0.0604223520355542,1,1,-0.55884159664731,1,1,0.803695967430939,1,1
ARPC1A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYDGF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAP2K2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TLE2,3.28336794902555,0.00615448126725445,0.0528805667060009,1.42803059210326,0.919698320230805,1,-1.70587867046301,0.528184030714045,1,-1.55282755963394,0.722786020331827,1,-3.61961861469861,0.0017702252734702,0.0869623165592236,-2.36963150092628,0.106834931507208,0.808447682358756
GNA15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DPP9,-0.343779414569492,1,1,2.79419641747779,0.0312173198714475,0.290325745766921,2.57878896878238,0.0594884013512621,0.325690890256849,-1.91992268496921,0.329205996213193,1,-1.45162506727654,0.879635308849823,1,-3.65142945090448,0.00156470844366784,0.0727266929798012
ZFR2,-0.50906750487175,1,1,-1.40496570408321,0.960188860992975,1,-0.610653470068218,1,1,-2.94398998816405,0.0194406288523643,0.212202703805048,-1.80434562510045,0.427062848913888,1,-1.33295834011083,1,1
YJU2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIAS4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZNF330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GAB1,2.08057837502114,0.224835089808664,0.675851139601101,-0.359715972719396,1,1,-2.15867985235642,0.185250077493962,0.708023446286648,1.13240144262364,1,1,-0.30122319395209,1,1,1.28715953127355,1,1
UCP1,-2.84510820737851,0.0266378030545775,0.149738247394481,1.29247050286102,1,1,3.50915892255978,0.0026971572833307,0.0395131356305125,0.0917458765971961,1,1,2.02642070425381,0.256330146242065,1,-0.720901457094924,1,1
NOMO3,2.33924479364036,0.115936608274534,0.419428374545438,0.206891065081284,1,1,-1.88287497980034,0.358303876177325,1,-1.07908486055318,1,1,-2.64843124636344,0.0485197776957974,0.568096205430457,-1.11971883662194,1,1
MAPK3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEF2K,-1.40478841548466,0.96050522935786,1,2.49573623984857,0.0754176157047172,0.509837279797542,3.26008013393974,0.00668284441494117,0.0723008978143311,1.06382545146229,1,1,1.9497609501209,0.3072277073963,1,-0.822785217220666,1,1
DHTKD1,3.89551867220346,0.00058793287497919,0.0102002404163856,2.65528146838142,0.0475453550054227,0.38420660483412,-1.36509540456705,1,1,3.13385138452251,0.0103516927419151,0.141107881707106,-0.126906587187016,1,1,1.05418243223872,1,1
PHYH,3.51275956188455,0.00266087159023982,0.0296683019518074,-1.87026472584577,0.368682392236755,1,-4.55922545010172,3.08055781982173e-05,0.00177357720594705,-1.03761144808091,1,1,-3.59066596661467,0.00197900475234363,0.0928992240389754,0.476471139386597,1,1
SORCS1,-1.59296209442916,0.667012169041197,1,0.152981380630699,1,1,1.51266853670802,0.782183252690119,1,-0.89200630046789,1,1,0.34918684193675,1,1,-0.916611993623348,1,1
EPC1,3.07591451434165,0.0125914801737542,0.0884157103128103,1.04045500486628,1,1,-1.86178174944714,0.375803160170919,1,-0.217212083941881,1,1,-2.08609673692208,0.221819167385636,1,-0.808854324970284,1,1
MTPAP,4.55716608706847,3.11090548157377e-05,0.00120168695076689,0.728151953004332,1,1,-3.47604831992376,0.00305316356382304,0.0423748113533821,1.04627651183687,1,1,-2.42536347849374,0.091758399020377,0.79368819975616,0.458542666513843,1,1
SCARF1,3.30111147092805,0.00577815677280455,0.050658350212784,1.42500288666287,0.924938200036702,1,-1.74612649297361,0.484733845011799,1,2.76699600889464,0.0339452686579779,0.307754547040584,-0.0249146580223888,1,1,1.50566025208883,0.792926475427805,1
SMG6,4.47184687802455,4.65281681931315e-05,0.00159306103143074,3.50402191529822,0.00274972584730777,0.0596316304163246,-1.20858744150927,1,1,1.01055459726269,1,1,-2.44878813281984,0.0860026403049677,0.772551209220273,-1.5287194256579,0.758004086824368,1
ASPA,0.278389062272084,1,1,-1.01805083555096,1,1,-1.07176434027255,1,1,-0.755104467825382,1,1,-0.864329754030681,1,1,-0.0991483293667346,1,1
DPH1,3.29162389371786,0.00597664379742203,0.0516965390286103,-1.38045854742815,1,1,-4.05205351394922,0.000304620290364085,0.00855112672236325,-1.10601098216413,1,1,-3.36265428615112,0.00463181845525965,0.157988705724875,-0.0833730054024235,1,1
ITGAE,-2.2664825161421,0.140531138678202,0.484647448497622,-0.593596540218159,1,1,1.51306326827018,0.781581532552281,1,0.0885619475524652,1,1,1.8168485302711,0.41544185714644,1,0.515445733202421,1,1
PLD2,-0.689520831419945,1,1,-1.25796747194642,1,1,-0.411063466844661,1,1,-1.62865969933143,0.620310471866581,1,-0.899686625425261,1,1,-0.579560280308576,1,1
METTL16,0.442621842669228,1,1,-0.396152605743564,1,1,-0.705781845448039,1,1,1.41769316767945,0.937682194154427,1,0.944747611436004,1,1,1.57022109022974,0.698182107927595,1
SLC27A5,0.817045154910078,1,1,1.45460294925645,0.874675284402602,1,0.386493569885153,1,1,2.3603372469938,0.109549968168453,0.650605888485312,1.35478778489162,1,1,1.11626271687289,1,1
A1BG,-1.3525292745799,1,1,-1.7112659024399,0.522192226845123,1,-0.10404213388372,1,1,-1.32432692321687,1,1,-0.0419220663879265,1,1,0.053742432342088,1,1
CCDC6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RAB36,0.243119139536746,1,1,-0.676911694346907,1,1,-0.736806794777503,1,1,1.80304115378106,0.428290510480164,1,1.3165917588933,1,1,2.10616382237517,0.211140747028408,1
