"X","stat","pval","p.adj","num.genes","gene.vals","Driver","DriverNumeric"
"REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC",0.04262927,0.4890938,0.8311368,22,"HSPA5:23, CALR:544, SEC23A:696, SEC24D:970, SEC24B:1775, BCAP31:2700, CANX:2890, BECN1:2897, PIK3C3:2898, PIK3R4:8340.5, SEC13:8340.5, TAPBP:8340.5, B2M:8340.5, PDIA3:8340.5, ATG14:8340.5, SEC31A:8340.5, ERAP2:8340.5, SEC24C:8340.5, TAP2:13556, SEC24A:13697, TAP1:14882, ERAP1:14905","Both",3
"REACTOME_KINESINS",-0.03016125,0.11,0.11,53,"KIF1C:198, KIF26B:361, KIF16B:781, KIF6:1032, CENPE:1186, KIF9:1290, KIF12:1395, KIF20A:1409, KIFC1:1529, KIF27:1628, KIF18B:1771, KIF1B:6764.5, KIF26A:6764.5, KIF2A:6764.5, KIFAP3:6764.5, KIF22:6764.5, KIF3C:6764.5, TUBB1:6764.5, TUBB4A:6764.5, KLC3:6764.5, KIF18A:6764.5, KIF25:6764.5, KLC1:6764.5, TUBA4A:6764.5, KIF3A:6764.5, KLC4:6764.5, KIF23:6764.5, KIF11:6764.5, KIF20B:6764.5, KIF21A:6764.5, KIF2B:6764.5, KIF5A:6764.5, RACGAP1:6764.5, KIF15:6764.5, KIFC2:6764.5, TUBAL3:6764.5, TUBA8:6764.5, TUBB4B:6764.5, KIF19:6764.5, KIF13B:6764.5, KIF2C:12007, TUBB2B:12976, KIF3B:13132, TUBA1A:13210, TUBB2A:13512, KIF4A:13540, KIF1A:13712, KLC2:14152, KIF5B:14259, TUBB8B:14557, TUBB8:14573, TUBA1B:14590, KIF21B:14664","Unclear",0
"REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION",0.02940632,0.2544039,0.6397799,127,"H3-3A:36, MAFK:62, SIN3A:313, EHD2:422, KIF21B:441, IRF2:462, TUBA1B:515, TUBB8:532, TUBB8B:548, DOCK4:643, PRKAR2A:699, HDAC1:776, KIF5B:846, KLC2:953, RCOR1:1157, EHD1:1191, CAPZA1:1216, GATA3:1335, KIF1A:1393, MFN1:1411, EHD3:1413, KIF4A:1565, GATA1:1568, TUBB2A:1593, TUBA1A:1895, HBE1:1903, KIF3B:1973, TP53:2043, DOCK3:2072, PRKACA:2118, TUBB2B:2129, PRKACB:2211, ITPK1:2354, DOCK1:2372, HMG20B:2458, KDM1A:2643, AKAP10:2722, H3C2:2825, AK3:2884, DOCK2:3043, KIF2C:3098, JAK2:8340.5, PRKAR2B:8340.5, KIF1B:8340.5, KIF26A:8340.5, KIF2A:8340.5, ACTB:8340.5, KIFAP3:8340.5, CAPZB:8340.5, KIF22:8340.5, CARMIL1:8340.5, KIF3C:8340.5, DOCK9:8340.5, TUBB1:8340.5, TUBB4A:8340.5, KLC3:8340.5, DOCK8:8340.5, RAD51C:8340.5, PRKAR1A:8340.5, SH2B3:8340.5, DOCK7:8340.5, MFN2:8340.5, MYB:8340.5, AKAP1:8340.5, KIF18A:8340.5, CDK2:8340.5, NFE2:8340.5, KIF25:8340.5, IRF1:8340.5, KLC1:8340.5, TUBA4A:8340.5, DOCK6:8340.5, RBSN:8340.5, KIF3A:8340.5, CABLES1:8340.5, PHF21A:8340.5, MICAL1:8340.5, DOCK10:8340.5, GATA4:8340.5, VPS45:8340.5, KLC4:8340.5, KIF23:8340.5, KIF11:8340.5, KIF20B:8340.5, KIF21A:8340.5, KIF2B:8340.5, GATA6:8340.5, CABLES2:8340.5, KIF5A:8340.5, SH2B2:8340.5, RACGAP1:8340.5, KIF15:8340.5, WEE1:8340.5, KIFC2:8340.5, ZFPM2:8340.5, SH2B1:8340.5, TUBAL3:8340.5, GATA2:8340.5, H3C13:8340.5, TUBA8:8340.5, MAFF:8340.5, PRKAR1B:8340.5, TUBB4B:8340.5, KIF19:8340.5, H3C4:8340.5, KIF13B:8340.5, H3C8:8340.5, H3C11:8340.5, H3C1:8340.5, H3C10:8340.5, JMJD1C:13162, KIF18B:13334, KIF27:13477, KIFC1:13576, KIF20A:13696, KIF12:13710, KIF9:13815, RAD51B:13820, CENPE:13919, KIF6:14073, DOCK11:14134, KIF16B:14324, GATA5:14418, ABL1:14480, CDC42:14594, KIF26B:14744, KIF1C:14907","Unclear",0
"REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS",0.0642322,0.2572773,0.6421228,26,"TRPC1:172, SYK:856, ORAI2:863, ORAI1:1267, SOS1:2540, ITPR1:2650, LYN:2783, CD22:3578, ITPR3:8340.5, PTPN6:8340.5, ITPR2:8340.5, VAV1:8340.5, PIK3R1:8340.5, STIM1:8340.5, PLCG2:8340.5, BTK:8340.5, SH3KBP1:8340.5, NCK1:8340.5, PIK3CD:8340.5, BLNK:8340.5, CD79B:8340.5, DAPP1:8340.5, CD79A:8340.5, BLK:8340.5, PIK3AP1:8340.5, CD19:8340.5","Unclear",0
"REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR",0.07424085,0.02122563,0.2057517,81,"TRPC1:172, PRKCB:290, MAP3K7:463, BCL10:542, PSMB7:758, SYK:856, ORAI2:863, PSMD10:1061, PSMD2:1263, ORAI1:1267, NFKBIE:1415, PSMD1:1497, PSME3:1500, PSMB2:1616, REL:1673, PSMB1:1715, PSMD13:1854, PSME1:2104, CHUK:2132, PSMA1:2491, PSME2:2497, SOS1:2540, PSME4:2569, NFKBIA:2629, ITPR1:2650, BTRC:2720, LYN:2783, PSMD8:3284, RELA:3468, CD22:3578, PSMD5:8340.5, PSMB5:8340.5, PSMD3:8340.5, PSMD9:8340.5, PSMF1:8340.5, SEM1:8340.5, PSMB6:8340.5, PSMA8:8340.5, PSMD4:8340.5, PSMB4:8340.5, PSMD6:8340.5, UBB:8340.5, PSMD12:8340.5, PSMB8:8340.5, PSMB10:8340.5, PPP3R1:8340.5, UBA52:8340.5, PSMB11:8340.5, ITPR3:8340.5, PTPN6:8340.5, ITPR2:8340.5, VAV1:8340.5, PIK3R1:8340.5, STIM1:8340.5, PPIA:8340.5, PLCG2:8340.5, NFATC3:8340.5, NFATC2:8340.5, IKBKB:8340.5, NFKBIB:8340.5, NFKB1:8340.5, NFATC1:8340.5, RASGRP3:8340.5, MALT1:8340.5, CARD11:8340.5, IKBKG:8340.5, BTK:8340.5, SH3KBP1:8340.5, NCK1:8340.5, PIK3CD:8340.5, BLNK:8340.5, CD79B:8340.5, DAPP1:8340.5, CD79A:8340.5, BLK:8340.5, PIK3AP1:8340.5, CD19:8340.5, RASGRP1:13310, RPS27A:13448, PSMB9:14680, SKP1:14892","Unclear",0
"REACTOME_ION_CHANNEL_TRANSPORT",0.07270997,0.001305879,0.05009573,166,"TRPM7:2, CAMK2D:11, TRPV1:30, TRPA1:81, RIPK1:89, ATP10A:142, ATP2A2:161, TRPM1:166, TRPC1:172, CLCN3:266, RYR2:284, CLCA4:289, ANO5:307, MCOLN1:355, ATP2B1:375, ATP6V0D2:425, ATP6V1A:431, ANO6:647, ATP8B1:710, SLC9C1:781, ATP1B1:782, ATP6V0A4:869, TRPV5:895, ATP2B3:937, ATP8A2:984, ATP1A3:1050, CASQ2:1080, ATP13A1:1163, STOM:1242, ATP2C1:1298, SRI:1362, ATP1A2:1409, ATP8A1:1538, RIPK3:1675, RYR1:1690, SLC9C2:1719, ATP2B4:1730, TRPM3:1762, TTYH3:1802, ATP2A3:1825, SGK1:1850, ANO1:1888, CLCN5:1977, ATP1B3:2073, ATP1A1:2116, MCOLN2:2138, TRPC4:2139, WWP1:2348, TTYH2:2424, RAF1:2502, SCNN1G:2614, WNK1:2753, TRPC3:2804, MCOLN3:2862, NALCN:2913, ANO8:2943, CLCN4:3022, CLIC2:3072, TRPM8:3132, ATP6V0C:3190, ATP4A:3210, SLC9B1:3329, TTYH1:3410, ATP6V0A1:3417, FXYD6:3454, NEDD4L:3462, ATP1B2:3513, UBB:8340.5, UBA52:8340.5, TRPC7:8340.5, TRPC6:8340.5, ATP2B2:8340.5, ATP2A1:8340.5, CAMK2B:8340.5, CAMK2A:8340.5, CAMK2G:8340.5, ATP6V1H:8340.5, TCIRG1:8340.5, ATP6V1B1:8340.5, ATP6V0B:8340.5, ATP6V1F:8340.5, ATP6V1E1:8340.5, ATP6V1C2:8340.5, ATP6V1B2:8340.5, ATP6V1G3:8340.5, ATP6V1C1:8340.5, ATP6V0D1:8340.5, ATP6V0A2:8340.5, ATP6V1E2:8340.5, TRPC5:8340.5, ATP11B:8340.5, TRPM2:8340.5, ATP7A:8340.5, CLCN6:8340.5, CLCA1:8340.5, BEST2:8340.5, ANO2:8340.5, TRPM5:8340.5, ASIC4:8340.5, OSTM1:8340.5, TRPC4AP:8340.5, CLCN7:8340.5, SGK3:8340.5, ASIC2:8340.5, TRPV4:8340.5, SCNN1A:8340.5, CLCN2:8340.5, SLC17A3:8340.5, BEST3:8340.5, TRPM4:8340.5, STOML3:8340.5, UNC79:8340.5, ANO3:8340.5, CLCA2:8340.5, BEST4:8340.5, CASQ1:8340.5, UNC80:8340.5, ANO4:8340.5, TSC22D3:8340.5, ANO10:8340.5, TPCN2:8340.5, SLC9B2:8340.5, TRPV6:8340.5, WNK2:8340.5, TRPV3:8340.5, SCNN1B:8340.5, CLCNKB:8340.5, ANO9:8340.5, CLCNKA:8340.5, TPCN1:8340.5, TRPV2:8340.5, CLCN1:8340.5, WNK3:8340.5, ASPH:8340.5, RYR3:8340.5, ASIC3:8340.5, ATP9A:8340.5, ATP6AP1:8340.5, ATP12A:8340.5, ATP11C:8340.5, ATP10B:8340.5, CUTC:8340.5, ATP7B:8340.5, ATP13A4:8340.5, ATP1A4:8340.5, ATP9B:8340.5, FXYD1:8340.5, ATP8B4:13209, ASIC5:13271, SGK2:13404, RPS27A:13448, TRDN:13509, BSND:13532, ATP8B2:13598, ATP13A2:13734, SCNN1D:13796, ATP2C2:13821, ATP8B3:13845, ATP4B:13869, ASIC1:14064, ATP11A:14149, WNK4:14294, ATP13A5:14398, TRPM6:14565, ANO7:14847, ATP10D:14998","Vertivore",2
"KEGG_GLYCOLYSIS_GLUCONEOGENESIS",0.01928494,0.6310101,0.885281,52,"HK2:5, PGAM2:745, ACSS2:902, HK1:1184, PDHA1:1200, LDHC:1489, ALDOB:1739, ALDOC:1852, PKM:1985, GPI:2367, BPGM:2979, LDHA:3152, ENO1:3180, PGK1:3368, ALDOA:8340.5, ALDH2:8340.5, GCK:8340.5, PCK1:8340.5, DLD:8340.5, LDHB:8340.5, DLAT:8340.5, PDHA2:8340.5, PDHB:8340.5, AKR1A1:8340.5, ALDH3B1:8340.5, ALDH3B2:8340.5, PGM1:8340.5, PFKL:8340.5, HK3:8340.5, PGM2:8340.5, ALDH3A1:8340.5, ACSS1:8340.5, ADH5:8340.5, ADH4:8340.5, ALDH1A3:8340.5, ALDH7A1:8340.5, PFKP:8340.5, ENO3:8340.5, TPI1:8340.5, ENO2:8340.5, PFKM:8340.5, PGK2:8340.5, PCK2:8340.5, FBP2:8340.5, G6PC2:8340.5, FBP1:8340.5, ALDH9A1:8340.5, GALM:8340.5, ALDH1B1:13687, PKLR:13760, ADH7:13935, ALDH3A2:14115","Both",3
"KEGG_CITRATE_CYCLE_TCA_CYCLE",0.09046682,0.08661973,0.4138412,30,"IDH3B:420, IDH1:899, SUCLA2:1066, ACLY:1176, PDHA1:1200, IDH3G:1433, ACO2:1932, MDH1:2319, SDHA:2894, OGDHL:3170, SDHD:3460, PCK1:8340.5, CS:8340.5, DLD:8340.5, FH:8340.5, OGDH:8340.5, SDHB:8340.5, DLST:8340.5, SDHC:8340.5, MDH2:8340.5, DLAT:8340.5, PDHA2:8340.5, SUCLG1:8340.5, IDH3A:8340.5, PDHB:8340.5, SUCLG2:8340.5, IDH2:8340.5, PC:8340.5, ACO1:8340.5, PCK2:8340.5","Unclear",0
"KEGG_PENTOSE_PHOSPHATE_PATHWAY",0.01810719,0.7589509,0.9299656,24,"TKTL1:539, PGLS:675, RPIA:1042, ALDOB:1739, ALDOC:1852, GPI:2367, ALDOA:8340.5, TALDO1:8340.5, DERA:8340.5, PGM1:8340.5, PFKL:8340.5, PGM2:8340.5, G6PD:8340.5, PFKP:8340.5, PFKM:8340.5, FBP2:8340.5, FBP1:8340.5, PGD:8340.5, PRPS1:8340.5, RBKS:8340.5, PRPS1L1:8340.5, H6PD:8340.5, TKTL2:13549, TKT:13901","Unclear",0
"KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS",0.02687002,0.7686318,0.9313462,10,"AKR1B1:101, UGDH:1171, UGP2:3032, UGT1A6:8340.5, UGT1A1:8340.5, GUSB:8340.5, XYLB:8340.5, CRYL1:8340.5, DCXR:8340.5, DHDH:15057","Insectivore",1
"KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM",0.01315873,0.7968852,0.9382665,32,"HK2:5, AKR1B1:101, PFKFB4:1064, HK1:1184, ALDOB:1739, ALDOC:1852, PFKFB2:1921, PMM1:2486, ALDOA:8340.5, MTMR2:8340.5, MTMR7:8340.5, MTMR1:8340.5, MTMR6:8340.5, PFKFB1:8340.5, PFKL:8340.5, HK3:8340.5, PMM2:8340.5, GMDS:8340.5, GMPPA:8340.5, FCSK:8340.5, GMPPB:8340.5, KHK:8340.5, SORD:8340.5, PFKP:8340.5, TPI1:8340.5, PFKM:8340.5, FBP2:8340.5, FBP1:8340.5, PHPT1:8340.5, MPI:13583, PFKFB3:14144, FPGT:14950","Both",3
"KEGG_GALACTOSE_METABOLISM",0.0530758,0.3785476,0.7442981,23,"HK2:5, AKR1B1:101, GLA:652, HK1:1184, UGP2:3032, LALBA:3208, B4GALT1:8340.5, GCK:8340.5, B4GALT2:8340.5, GLB1:8340.5, PGM1:8340.5, PFKL:8340.5, HK3:8340.5, PGM2:8340.5, LCT:8340.5, GALK1:8340.5, GALE:8340.5, GALT:8340.5, PFKP:8340.5, PFKM:8340.5, G6PC2:8340.5, GANC:8340.5, GALK2:8340.5","Both",3
"KEGG_ASCORBATE_AND_ALDARATE_METABOLISM",-0.09622237,0.11,0.11,9,"ALDH3A2:990, ALDH1B1:1418, ALDH2:6764.5, MIOX:6764.5, UGT1A6:6764.5, UGT1A1:6764.5, ALDH7A1:6764.5, ALDH9A1:6764.5, UGDH:13934","Unclear",0
"KEGG_FATTY_ACID_METABOLISM",-0.1401901,0.11,0.11,36,"CPT2:187, ACADVL:203, ACADM:342, ACAT1:923, ALDH3A2:990, ADH7:1170, ALDH1B1:1418, ECI2:1521, ACADL:1681, EHHADH:1746, ACADS:1990, ALDH2:6764.5, CPT1A:6764.5, HADHA:6764.5, ACSL3:6764.5, ACAA1:6764.5, ACAT2:6764.5, ACOX1:6764.5, ADH5:6764.5, ADH4:6764.5, ACOX3:6764.5, ECHS1:6764.5, HADH:6764.5, ACSL6:6764.5, ACAA2:6764.5, ECI1:6764.5, ACSL5:6764.5, ALDH7A1:6764.5, ACADSB:6764.5, GCDH:6764.5, ALDH9A1:6764.5, CPT1C:6764.5, HADHB:11729, ACSL1:12091, ACSL4:12911, CPT1B:13121","Unclear",0
"KEGG_STEROID_BIOSYNTHESIS",-0.0006242285,0.11,0.11,16,"LIPA:413, TM7SF2:1870, FDFT1:6764.5, SQLE:6764.5, LSS:6764.5, DHCR7:6764.5, SOAT1:6764.5, SOAT2:6764.5, MSMO1:6764.5, HSD17B7:6764.5, NSDHL:6764.5, CYP27B1:6764.5, DHCR24:12072, SC5D:12659, EBP:14505, CYP51A1:15097","Both",3
"KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS",-0.05725987,0.11,0.11,15,"ACOX2:145, HSD17B4:267, SCP2:1688, SLC27A5:6764.5, BAAT:6764.5, CYP46A1:6764.5, CYP27A1:6764.5, CH25H:6764.5, CYP39A1:6764.5, CYP7A1:6764.5, CYP8B1:6764.5, AMACR:6764.5, HSD3B7:12263, CYP7B1:13268, AKR1D1:15008","Unclear",0
"KEGG_STEROID_HORMONE_BIOSYNTHESIS",0.1018052,0.0624501,0.3563213,28,"AKR1D1:97, CYP19A1:117, HSD11B1:123, HSD11B2:779, SRD5A3:839, HSD17B2:1183, SRD5A2:1419, CYP7B1:1837, HSD17B3:2223, HSD3B2:3588, COMT:8340.5, SULT2B1:8340.5, SULT1E1:8340.5, UGT1A6:8340.5, UGT1A1:8340.5, STS:8340.5, HSD17B7:8340.5, CYP7A1:8340.5, SRD5A1:8340.5, CYP17A1:8340.5, HSD17B12:8340.5, HSD17B1:8340.5, CYP21A2:8340.5, CYP11A1:8340.5, CYP1B1:8340.5, CYP1A1:8340.5, HSD17B6:8340.5, HSD17B8:8340.5","Unclear",0
"KEGG_OXIDATIVE_PHOSPHORYLATION",0.007388475,0.8070673,0.9430605,92,"ATP6V0D2:425, ATP6V1A:431, ATP5PD:824, ATP6V0A4:869, NDUFS5:1117, COX5A:1140, COX7B2:1190, NDUFB3:1495, UQCRFS1:1496, COX5B:1701, ATP5F1A:2731, NDUFS8:2740, NDUFA5:2817, SDHA:2894, ATP6V0C:3190, ATP4A:3210, COX6B1:3218, ATP5F1D:3311, ATP6V0A1:3417, ATP5F1C:3459, SDHD:3460, NDUFA4L2:3484, ATP6V1H:8340.5, TCIRG1:8340.5, ATP6V1B1:8340.5, ATP6V0B:8340.5, ATP6V1F:8340.5, ATP6V1E1:8340.5, ATP6V1C2:8340.5, ATP6V1B2:8340.5, ATP6V1G3:8340.5, ATP6V1C1:8340.5, ATP6V0D1:8340.5, ATP6V0A2:8340.5, ATP6V1E2:8340.5, ATP5F1B:8340.5, ATP5MC1:8340.5, NDUFB8:8340.5, CYC1:8340.5, NDUFAB1:8340.5, UQCRC1:8340.5, NDUFS1:8340.5, NDUFB4:8340.5, NDUFB2:8340.5, NDUFB7:8340.5, COX6A1:8340.5, NDUFS7:8340.5, COX7A2L:8340.5, ATP5PB:8340.5, SDHB:8340.5, NDUFA8:8340.5, NDUFA10:8340.5, COX4I1:8340.5, NDUFA2:8340.5, ATP5MC2:8340.5, NDUFB5:8340.5, NDUFA9:8340.5, UQCRC2:8340.5, NDUFB10:8340.5, SDHC:8340.5, NDUFB9:8340.5, NDUFC2:8340.5, ATP5MC3:8340.5, ATP5PF:8340.5, NDUFS2:8340.5, NDUFS4:8340.5, NDUFB6:8340.5, COX11:8340.5, ATP5MG:8340.5, NDUFV1:8340.5, NDUFA3:8340.5, UQCRH:8340.5, NDUFA11:8340.5, NDUFV2:8340.5, NDUFS3:8340.5, ATP5MF:8340.5, ATP5PO:8340.5, NDUFA7:8340.5, COX15:8340.5, PPA1:8340.5, PPA2:8340.5, ATP6AP1:8340.5, ATP12A:8340.5, LHPP:8340.5, COX7A2:8340.5, COX6A2:8340.5, COX4I2:8340.5, COX10:13829, ATP4B:13869, NDUFA6:14095, NDUFV3:14672, NDUFS6:14694","Unclear",0
"KEGG_PURINE_METABOLISM",0.02215714,0.3709925,0.7374856,138,"PDE6B:1, ENTPD1:59, NT5C3A:244, ENTPD6:265, PDE8A:268, PPAT:521, RRM2:756, NUDT5:983, POLR1A:1290, NT5E:1321, POLR2F:1341, PDE6H:1382, ADCY9:1404, PDE6C:1717, AMPD2:1815, ADK:1827, ADCY7:1830, PDE2A:1928, PKM:1985, GUK1:2099, PDE4D:2266, POLR3H:2340, NT5M:2371, PDE5A:2408, PDE7A:2520, POLR3C:2531, POLR1D:2533, IMPDH2:2534, NME2:2537, RRM1:2713, PDE4C:3058, POLD4:3079, ADSS2:3115, NME4:3142, NME1:3211, GUCY1A1:3264, POLR3D:3286, PDE6A:3364, NME3:3543, NUDT9:3576, GUCY1B1:8340.5, PDE10A:8340.5, PDE1A:8340.5, PDE1B:8340.5, PDE11A:8340.5, GUCY1A2:8340.5, PDE9A:8340.5, POLD1:8340.5, POLD3:8340.5, POLE2:8340.5, POLD2:8340.5, POLE4:8340.5, POLE3:8340.5, POLE:8340.5, PDE4A:8340.5, ADCY2:8340.5, ADCY3:8340.5, PDE1C:8340.5, ADCY8:8340.5, ADCY1:8340.5, ADCY5:8340.5, ADCY6:8340.5, PDE4B:8340.5, POLR2J:8340.5, POLA1:8340.5, PRIM2:8340.5, PRIM1:8340.5, XDH:8340.5, AK2:8340.5, RRM2B:8340.5, ENTPD2:8340.5, GMPR2:8340.5, IMPDH1:8340.5, AK1:8340.5, DGUOK:8340.5, AMPD1:8340.5, NT5C1A:8340.5, GDA:8340.5, NT5C:8340.5, ITPA:8340.5, PAICS:8340.5, AMPD3:8340.5, GMPR:8340.5, ATIC:8340.5, AK7:8340.5, AK5:8340.5, DCK:8340.5, AK4:8340.5, GMPS:8340.5, HPRT1:8340.5, ENTPD3:8340.5, ADPRM:8340.5, ADSS1:8340.5, ENTPD5:8340.5, ENTPD8:8340.5, ADA:8340.5, ENTPD4:8340.5, PNP:8340.5, APRT:8340.5, ADSL:8340.5, NME7:8340.5, POLR3B:8340.5, POLR3G:8340.5, POLR3GL:8340.5, POLR3F:8340.5, POLR3A:8340.5, CANT1:8340.5, POLR1C:8340.5, ENPP3:8340.5, POLR1B:8340.5, GUCY2F:8340.5, NUDT2:8340.5, PDE8B:8340.5, PDE7B:8340.5, NPR2:8340.5, NPR1:8340.5, ADCY10:8340.5, PRPS1:8340.5, PRPS1L1:8340.5, NME6:8340.5, PNPT1:8340.5, PRUNE1:8340.5, NME5:8340.5, FHIT:8340.5, URAD:8340.5, ALLC:8340.5, PAPSS1:13173, ADCY4:13232, GUCY2D:13270, POLR1E:13481, PAPSS2:13505, POLR2J3:13635, PKLR:13760, ENPP1:14002, PDE3B:14055, POLA2:14228, PDE3A:14356, PFAS:14995","Insectivore",1
"KEGG_PYRIMIDINE_METABOLISM",0.05853609,0.0710077,0.3732562,80,"ENTPD1:59, UCK2:145, CAD:173, NT5C3A:244, ENTPD6:265, RRM2:756, CDA:1069, CTPS2:1095, POLR1A:1290, NT5E:1321, POLR2F:1341, DTYMK:1633, TK1:1634, POLR3H:2340, NT5M:2371, POLR3C:2531, POLR1D:2533, NME2:2537, RRM1:2713, AK3:2884, CMPK2:3009, POLD4:3079, NME4:3142, NME1:3211, POLR3D:3286, CMPK1:3298, TYMS:3497, NME3:3543, POLD1:8340.5, POLD3:8340.5, POLE2:8340.5, POLD2:8340.5, POLE4:8340.5, POLE3:8340.5, POLE:8340.5, POLR2J:8340.5, POLA1:8340.5, PRIM2:8340.5, PRIM1:8340.5, UPP2:8340.5, RRM2B:8340.5, UPB1:8340.5, UMPS:8340.5, NT5C1A:8340.5, NT5C:8340.5, ITPA:8340.5, DCTD:8340.5, UCK1:8340.5, DPYS:8340.5, DCK:8340.5, TK2:8340.5, ENTPD3:8340.5, CTPS1:8340.5, UPP1:8340.5, ENTPD5:8340.5, DPYD:8340.5, ENTPD8:8340.5, ENTPD4:8340.5, UCKL1:8340.5, PNP:8340.5, NME7:8340.5, POLR3B:8340.5, POLR3G:8340.5, POLR3GL:8340.5, POLR3F:8340.5, POLR3A:8340.5, CANT1:8340.5, POLR1C:8340.5, POLR1B:8340.5, NUDT2:8340.5, TXNRD2:8340.5, NME6:8340.5, PNPT1:8340.5, NME5:8340.5, UPRT:8340.5, DHODH:13170, TXNRD1:13346, POLR1E:13481, POLR2J3:13635, POLA2:14228","Unclear",0
"KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM",0.0708722,0.1794764,0.5640819,30,"GFPT2:164, CAD:173, GLUL:345, PPAT:521, GLS2:1141, GPT2:1453, GOT1:2316, CPS1:2454, IL4I1:2709, GFPT1:3069, ADSS2:3115, ALDH5A1:8340.5, GLS:8340.5, GAD1:8340.5, GAD2:8340.5, ABAT:8340.5, AGXT2:8340.5, ADSS1:8340.5, ADSL:8340.5, GLUD1:8340.5, GOT2:8340.5, ASNS:8340.5, AGXT:8340.5, DDO:8340.5, ASL:8340.5, ASS1:8340.5, ASPA:8340.5, GPT:8340.5, NIT2:14020, ALDH4A1:14595","Unclear",0
"KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM",-0.05860553,0.11,0.11,31,"AOC3:209, DMGDH:484, MAOA:6764.5, DLD:6764.5, AGXT2:6764.5, CTH:6764.5, BHMT:6764.5, CBS:6764.5, ALAS2:6764.5, SHMT1:6764.5, SHMT2:6764.5, MAOB:6764.5, AOC2:6764.5, GNMT:6764.5, DAO:6764.5, AMT:6764.5, AGXT:6764.5, GLDC:6764.5, GLYCTK:6764.5, CHDH:6764.5, SARDH:6764.5, PIPOX:6764.5, GAMT:6764.5, PHGDH:6764.5, GCAT:6764.5, PSAT1:6764.5, PSPH:6764.5, SRR:6764.5, GATM:11785, ALAS1:13052, SDS:13122","Unclear",0
"KEGG_CYSTEINE_AND_METHIONINE_METABOLISM",0.06834514,0.1954912,0.5845285,30,"DNMT3B:136, CDO1:1388, LDHC:1489, SDS:1983, GOT1:2316, AHCY:2343, SRM:2673, IL4I1:2709, MAT2B:3057, LDHA:3152, APIP:8340.5, MTAP:8340.5, ENOPH1:8340.5, ADI1:8340.5, LDHB:8340.5, MTR:8340.5, MAT1A:8340.5, CTH:8340.5, GOT2:8340.5, MPST:8340.5, BHMT:8340.5, CBS:8340.5, DNMT3A:8340.5, DNMT1:8340.5, DNMT3L:8340.5, SMS:8340.5, AMD1:8340.5, AHCYL2:8340.5, TRDMT1:8340.5, TAT:8340.5","Unclear",0
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION",-0.09391852,0.11,0.11,43,"ACADM:342, ACAT1:923, ALDH3A2:990, ALDH1B1:1418, EHHADH:1746, ACADS:1990, ABAT:6764.5, ALDH2:6764.5, DLD:6764.5, HADHA:6764.5, HMGCS1:6764.5, ACAA1:6764.5, ACAT2:6764.5, MMUT:6764.5, MCCC1:6764.5, PCCB:6764.5, MCCC2:6764.5, PCCA:6764.5, AOX1:6764.5, BCKDHB:6764.5, DBT:6764.5, BCKDHA:6764.5, OXCT1:6764.5, HMGCL:6764.5, MCEE:6764.5, ECHS1:6764.5, HADH:6764.5, ACAA2:6764.5, HSD17B10:6764.5, ALDH7A1:6764.5, BCAT1:6764.5, BCAT2:6764.5, HIBADH:6764.5, ALDH6A1:6764.5, IVD:6764.5, AUH:6764.5, ACAD8:6764.5, ACADSB:6764.5, HIBCH:6764.5, ALDH9A1:6764.5, HADHB:11729, IL4I1:12396, HMGCS2:13147","Unclear",0
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS",-0.1007178,0.11,0.11,11,"LARS2:343, VARS1:378, PDHA2:6764.5, PDHB:6764.5, LARS1:6764.5, IARS1:6764.5, IARS2:6764.5, VARS2:6764.5, BCAT1:6764.5, BCAT2:6764.5, PDHA1:13905","Unclear",0
