,Herbivore...Insectivore.Rho,Herbivore...Insectivore.P,Herbivore...Insectivore.p.adj,Herbivore...Omnivore.Rho,Herbivore...Omnivore.P,Herbivore...Omnivore.p.adj,Insectivore...Omnivore.Rho,Insectivore...Omnivore.P,Insectivore...Omnivore.p.adj,Herbivore...Vertivore.Rho,Herbivore...Vertivore.P,Herbivore...Vertivore.p.adj,Insectivore...Vertivore.Rho,Insectivore...Vertivore.P,Insectivore...Vertivore.p.adj,Omnivore...Vertivore.Rho,Omnivore...Vertivore.P,Omnivore...Vertivore.p.adj
IGFBP4,1.04749614861393,1,1,1.8914395413457,0.351394166508222,1,0.721886151244664,1,1,0.689487638008446,1,1,0.121438318926625,1,1,-0.279568470229923,1,1
TXNL4A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AKAP8,0.231739114209617,1,1,0.39424533526901,1,1,0.134327593914559,1,1,-0.617778066859874,1,1,-0.770388982186812,1,1,-0.918164133061184,1,1
SLC39A3,1.55836177648949,0.714885073459579,1,2.24010557815758,0.150504416953505,1,0.446514846499781,1,1,-0.567756245703702,1,1,-1.74853806852705,0.482225397965675,1,-2.24459119590215,0.148766330843755,1
FEM1A,2.36846240055551,0.107173175149165,0.668921945511651,0.824753879374052,1,1,-1.50148449229029,0.799381768481567,1,-0.260095177142035,1,1,-2.1845042665449,0.173551284679239,1,-0.924499745660659,1,1
CIB3,1.58573928037484,0.676790788017807,1,0.934086255494582,1,1,-0.690124812547948,1,1,-0.655672502210432,1,1,-1.75698617324572,0.47352099596248,1,-1.29240060801195,1,1
CALR3,3.18794803954672,0.00859717694027901,0.146102024397881,2.11146645213644,0.20839343114557,1,-1.243331928645,1,1,1.52802698065967,0.759035035425305,1,-0.918532759369834,1,1,0.0211217379023219,1,1
SH3GL1,0.968458533131897,1,1,1.39265971878506,0.98233628973393,1,0.329506539882548,1,1,0.509182864362636,1,1,-0.124966326988487,1,1,-0.34909208666782,1,1
PGPEP1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CCDC97,0.0467696540050248,1,1,-1.17733947194987,1,1,-1.1348931021518,1,1,-2.02425329291885,0.257664580288988,1,-1.97045495866313,0.292717513268124,1,-1.1383607482166,1,1
SSBP4,3.17954663355203,0.00885033797460253,0.147995068076449,0.383804208677079,1,1,-2.80875848558599,0.0298397641105783,0.324177422441465,1.6489028729069,0.595005206942927,1,-0.820913010198104,1,1,1.37378481519807,1,1
SMG9,-1.29526270389439,1,1,-0.761922095566217,1,1,0.54169510293446,1,1,-1.25138524459966,1,1,-0.333493896873913,1,1,-0.725494234696448,1,1
HUNK,-0.726476245336468,1,1,-0.501926494183739,1,1,0.257205319373884,1,1,-0.9778707087545,1,1,-0.42296484693707,1,1,-0.629500334627456,1,1
LRRC56,-2.07244427604841,0.229344167274137,1,0.813580351634635,1,1,2.82729116209064,0.0281661742008978,0.312027397591751,-0.152614994508482,1,1,1.49518947082769,0.809190004022316,1,-0.768782662233026,1,1
IFNAR1,2.05728928856615,0.237950442535021,1,1.29087678291288,1,1,-0.881972711176665,1,1,3.89477162790529,0.000589747747195375,0.0469755316549439,1.97799192267597,0.287577707306581,1,2.86701164501607,0.0248620659228023,0.690586583027457
SOD1,-1.75450626812565,0.476062780875599,1,1.7808214322445,0.44964976197994,1,3.41331244253521,0.00385069904274775,0.0905527666852701,0.867975815923884,1,1,2.05536976802693,0.239059819409615,1,-0.334342394979097,1,1
SIK1,-0.423960134206797,1,1,0.546559824289007,1,1,0.923183735199477,1,1,-0.062947597309386,1,1,0.276008324131395,1,1,-0.480389558413743,1,1
DNMT3L,-0.509903894648771,1,1,-2.09580383264787,0.216597577427288,1,-1.33581770380502,1,1,-1.67534303785119,0.56320167499824,1,-1.1094365448919,1,1,0.0150987480883323,1,1
SCYL1,-0.59692587324238,1,1,0.206393619998978,1,1,0.774361549297198,1,1,0.530908353922774,1,1,0.93891105182663,1,1,0.38367900045743,1,1
EMP3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DMWD,0.272719114603176,1,1,0.1984447288805,1,1,-0.0909737084249606,1,1,-2.144116264747,0.192141432949919,1,-2.20114316823418,0.166355340567098,1,-2.23478651668217,0.152588204773901,1
SAE1,-1.32444117605481,1,1,-3.79118928817507,0.000899565782254537,0.190525425244461,-2.06846683580685,0.231576876249973,1,-1.81288469911541,0.419097639881162,1,-0.835907497105643,1,1,0.603105357983991,1,1
BCAM,0.570742400777977,1,1,1.91338434591893,0.33419320152475,1,1.18607034043852,1,1,4.19910058203693,0.000160786364656815,0.0243758828251592,3.5332066275739,0.00246330876948837,0.188676486959812,2.69972000540548,0.0416387125392908,0.837464645899723
NTN5,0.588600240990811,1,1,-1.6007207296754,0.656632726151523,1,-1.97509596819559,0.289543549802401,1,0.236433314491246,1,1,-0.235600191877503,1,1,1.38368156230012,0.998735889605792,1
GEMIN7,-0.918376123406995,1,1,-1.59903133799477,0.658881837432779,1,-0.543421625565683,1,1,-2.22239863277335,0.157538265964203,1,-1.49300759354913,0.812611195214599,1,-1.15968724437842,1,1
WDR62,1.79444518906915,0.436452838087482,1,0.901880917467556,1,1,-0.985132960236782,1,1,1.00020094742526,1,1,-0.461467770278159,1,1,0.328471556086956,1,1
SLC6A3,0.060289537850214,1,1,2.09553906645638,0.216738596599536,1,1.78377747128161,0.446758990396907,1,0.690530509197439,1,1,0.59083565561375,1,1,-0.888853343407792,1,1
RNPEPL1,-0.467902077174916,1,1,-0.795348144415379,1,1,-0.190362379274319,1,1,-0.384726537899538,1,1,-0.0104179675773556,1,1,0.141089343721027,1,1
CACNG8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TIMM29,0.586535418716392,1,1,1.35945433704818,1,1,0.662510969936558,1,1,-0.468817610637194,1,1,-0.860552795262677,1,1,-1.37621522494558,1,1
ECSIT,4.24249594119184,0.000132628524244531,0.00994033785555803,0.34888547413001,1,1,-3.86300286549223,0.000672010161152291,0.0291377224770246,1.55370463143405,0.72152932696387,1,-1.74432145270838,0.48661831750216,1,1.28483836349082,1,1
TIMM44,0.250892132825531,1,1,-0.054225823770916,1,1,-0.298358768107548,1,1,-0.322121171196441,1,1,-0.499813730160517,1,1,-0.279857499503687,1,1
TM4SF5,0.215748855148529,1,1,2.66816520900647,0.0457600473904836,1,2.29024449466004,0.132042884558814,0.786551418334036,-0.929445156379545,1,1,-1.06002747908853,1,1,-2.87052717087559,0.0245872786405931,0.688378279434123
SLC47A1,-0.466658277353784,1,1,0.0739714995861498,1,1,0.529640172854641,1,1,-3.19988282348679,0.00824900819327191,0.232216760628393,-2.62330343122817,0.052249007315787,0.843605903331953,-3.24445627578302,0.00706050492849865,0.37233930881992
KLHDC4,-0.882040227980615,1,1,-0.786741537309339,1,1,0.168461630787389,1,1,-1.50907039604177,0.78768476360753,1,-0.708851164874388,1,1,-0.896572196591801,1,1
PSMB6,1.05680224142483,1,1,-0.754322364187855,1,1,-1.72651405331516,0.505529839652458,1,-0.860954383027168,1,1,-1.55453720787841,0.720337971141944,1,-0.356913966278938,1,1
ACP4,-1.37509409926693,1,1,1.34789983491672,1,1,2.51382266151424,0.0716582831795372,0.543779867875734,0.642019297683724,1,1,1.62670304138483,0.622801095032372,1,-0.308396763013629,1,1
RPS11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTH2,1.47426277112135,0.842465128563728,1,0.140239203857652,1,1,-1.33368147032446,1,1,0.182884638999953,1,1,-0.872211380416281,1,1,0.0888376856118791,1,1
IGLON5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RCN3,-2.40178733779625,0.097891140984451,0.632763832590779,-0.329361693342782,1,1,2.00119611732403,0.272227555395592,1,-0.108010581541281,1,1,1.45734516390718,0.870126754413892,1,0.105442742707543,1,1
WRAP73,-1.12626292338935,1,1,0.843521167415036,1,1,1.87403741171504,0.365551612878087,1,-2.0705785547515,0.230389187828595,1,-1.1024046346278,1,1,-2.66851490921331,0.0457124382367641,0.87776324345132
PRDM16,-3.30899541279466,0.00561788227053971,0.109913452990546,-0.728847691938866,1,1,2.6997385772967,0.0416363884036406,0.395315729274852,-2.49286647693758,0.0760298928128064,0.773821352053037,0.282467904351672,1,1,-1.97006984173489,0.29298220031408,1
ARHGEF19,4.53208493301285,3.50426140894224e-05,0.0042326264869166,2.20270115202161,0.165694914140997,1,-2.5670245497448,0.0615452099729277,0.497216576782615,0.97130706415163,1,1,-2.52369912704844,0.0696763626798311,0.960052437642428,-0.621771678003257,1,1
PGD,-0.724592850958178,1,1,-1.21062418379953,1,1,-0.403277746100801,1,1,-3.13839987901204,0.0101923774320333,0.265366477899485,-2.50043038752485,0.0744255050546776,0.989145548000661,-2.28088780334026,0.135330521165352,1
SH3BGRL3,0.0411593214764796,1,1,-0.895741406396144,1,1,-0.895215242113435,1,1,-1.39964389334767,0.969719897669574,1,-1.40496918910313,0.960182642826323,1,-0.99905615835506,1,1
IL22RA1,0.489406792526028,1,1,0.611393150614147,1,1,0.056523927526451,1,1,0.792236880531338,1,1,0.371652294519625,1,1,0.349261977451018,1,1
C1orf216,0.391232450068377,1,1,-0.796775730236887,1,1,-1.08868706674732,1,1,-2.94553335200272,0.0193439032763947,0.381290914935237,-3.04032323301502,0.0141794622198223,0.448790358201616,-2.32026416537838,0.121959548236949,1
EVA1B,-0.0254362051900884,1,1,-0.225289762052302,1,1,-0.177155585236308,1,1,-1.45511256521695,0.873828606785206,1,-1.36611624867616,1,1,-1.30671748747043,1,1
PLK4,2.78422444290142,0.0321935347162785,0.327196460277059,-0.753807984664448,1,1,-3.41112100430845,0.00388178238616587,0.0905527666852701,0.199087375735992,1,1,-2.00435213620497,0.270194115984883,1,0.747317176837741,1,1
ITGB3BP,1.97945477950324,0.286588956969241,1,0.63085140858059,1,1,-1.38799944754303,0.99082328004074,1,-0.0317812779492462,1,1,-1.54863767706861,0.728813060405388,1,-0.496262350845667,1,1
TINAGL1,-1.91218066304604,0.335118152761343,1,-2.43560564645101,0.0892012952633064,1,-0.231405077717783,1,1,-1.88505245831212,0.356536534510886,1,-0.449066412444884,1,1,-0.30501216527175,1,1
MOB3C,0.562645407902391,1,1,1.38607864629198,0.994337339875015,1,0.635626677934498,1,1,1.05517767473257,1,1,0.54718482849717,1,1,0.0694931010220003,1,1
CYP4B1,2.10774293930424,0.210319385582373,1,1.34136053119694,1,1,-0.918991570814111,1,1,1.6124808953937,0.641144003678906,1,-0.00660383520819339,1,1,0.702537010132924,1,1
SLC44A3,0.0131268441699341,1,1,-1.94702165093907,0.309192834202154,1,-1.79056719532002,0.440176651386941,1,-1.60896207559443,0.64574780684136,1,-1.53750748541227,0.745014500526732,1,-0.167860538934784,1,1
CTTNBP2NL,-0.236062229700643,1,1,-1.9705255422186,0.29266902366552,1,-1.50693636575755,0.790961813530701,1,-1.00242155767873,1,1,-0.761968847593203,1,1,0.396255868039621,1,1
PSMA5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROK1,-1.50892027277611,0.787914950461081,1,-0.516547362018374,1,1,1.03411041797219,1,1,-1.31675721455837,1,1,-0.0937716962120653,1,1,-0.938226445972574,1,1
CELSR2,-0.213799772522474,1,1,-0.545619866495588,1,1,-0.281924106479687,1,1,-2.88730063545751,0.0233137658366845,0.433344250302817,-2.56767572802968,0.0614297287071943,0.907640410431409,-2.46828068769365,0.0814582896700604,1
MPC2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SFT2D2,-0.975564324794159,1,1,1.23423539220654,1,1,2.11436138841971,0.206906477028997,1,0.681686571046319,1,1,1.35843156660622,1,1,-0.195467202378279,1,1
ILDR2,-1.81058963288856,0.421226388998335,1,0.644334236133287,1,1,2.36683097090011,0.10764674774185,0.694652477326883,-0.191993285031926,1,1,1.05933769005745,1,1,-0.606519443595693,1,1
UAP1,-3.43592423139642,0.0035432166114678,0.0803382729040594,-3.24743858242549,0.00698692762399093,0.510534801485017,0.533772197351908,1,1,-1.93943640162349,0.314689329823488,1,0.53284343898618,1,1,0.174499531443226,1,1
PRCC,-0.476808470745599,1,1,-0.959595082394533,1,1,-0.387468015567609,1,1,-2.23097328035998,0.154097393845317,1,-1.71783674543496,0.514958382480472,1,-1.50419862836988,0.795181385004584,1
FCRL4,0.860268768039305,1,1,-1.5227483474505,0.766930062653446,1,-2.04927900885808,0.242609040314565,1,-0.746010755636458,1,1,-1.38102815156688,1,1,0.578031125638461,1,1
TOR1AIP1,-0.0839122996654015,1,1,0.11944839727156,1,1,0.191913590881137,1,1,0.808121911872501,1,1,0.82327953207854,1,1,0.722782539537975,1,1
HMCN1,4.28075967549511,0.000111753847139454,0.00895480710698255,0.557694961976832,1,1,-3.76353990356098,0.00100514988519239,0.0369169780305056,0.118416737521616,1,1,-3.13016469037123,0.0104824995351569,0.381412918094256,-0.283363008540128,1,1
PRUNE1,-1.01835587737077,1,1,-0.275732119267506,1,1,0.75199304366868,1,1,-0.496125438249592,1,1,0.289683112473786,1,1,-0.294642410675479,1,1
SF3B4,-1.32053508753883,1,1,-1.10447967485726,1,1,0.00177789133232375,1,1,-1.50130388011074,0.799661891244243,1,-0.580933531029013,1,1,-0.528161913864389,1,1
CGN,-1.11893748691041,1,1,-0.354944324236477,1,1,0.800106267183283,1,1,-1.0951540864541,1,1,-0.137550365604125,1,1,-0.826003399817441,1,1
S100A11,0.173305760817583,1,1,1.52214894212421,0.767830590636524,1,1.23719352510723,1,1,1.2703553187373,1,1,1.1145803909432,1,1,0.292102394862633,1,1
SETDB1,0.0342811471125937,1,1,0.823132167914403,1,1,0.701690378630689,1,1,0.0280180724540205,1,1,0.00132108002262724,1,1,-0.548045507036534,1,1
CTSK,-0.985840066180839,1,1,-1.73214883686963,0.499482394691335,1,-0.531272445390113,1,1,-2.372403778182,0.106036593841075,0.916423151284443,-1.51875037304367,0.772952051133212,1,-1.21267112899833,1,1
CERS2,0.952451044103464,1,1,-0.318081540100795,1,1,-1.2105306434597,1,1,0.76087163563575,1,1,0.0310537035425505,1,1,0.967040130153828,1,1
POGZ,0.784832055131869,1,1,0.00750657042032709,1,1,-0.76995128961277,1,1,0.128062873833849,1,1,-0.466820448346153,1,1,0.121823576415636,1,1
GOLPH3L,-2.30933329498595,0.125550560628014,0.736916242400975,-0.411901142969679,1,1,1.87939129816776,0.361146501776889,1,-1.03537537744337,1,1,0.497850931024159,1,1,-0.774781187328154,1,1
KCNH1,-1.12165866460602,1,1,-0.631365157707473,1,1,0.506391592295578,1,1,0.361082410202542,1,1,1.12709265857654,1,1,0.780916056181456,1,1
JTB,0.135086515020884,1,1,-1.54813046941018,0.729545325071879,1,-1.53608696931744,0.747102310432761,1,-1.30665354580981,1,1,-1.34408197797365,1,1,-0.394468066265267,1,1
TPM3,-1.08349815595978,1,1,-1.57144855132153,0.696470976038994,1,-0.276026223736942,1,1,1.04926277974222,1,1,1.95493445094279,0.303544845713344,1,2.45513861680061,0.0844981632433364,1
SLC27A3,2.30569569671715,0.126765850436971,0.740535784931331,-1.24230315501195,1,1,-3.367137213588,0.00455717322597107,0.101620302950533,-1.42214649865537,0.929902359074159,1,-3.03792081705927,0.0142929924235852,0.449256843931825,-0.545539849844486,1,1
CAPN9,1.4709653728359,0.847802889702603,1,2.00389778065011,0.270486068091409,1,0.249347753461763,1,1,-0.512994381424152,1,1,-1.59004159194594,0.670952581046371,1,-1.92707073298797,0.323824893143514,1
ACP1,-1.29049844798579,1,1,-1.0768803107518,1,1,0.287934777175608,1,1,-2.11399564480081,0.207093835797885,1,-1.14366093353616,1,1,-1.39049592653636,0.986270012451972,1
SDE2,1.26471906861541,1,1,-1.13567646788017,1,1,-2.28093654749318,0.135313211358842,0.79558619669004,-2.21424441730755,0.160871819336236,1,-3.08068376889017,0.0123915519063084,0.413610676358959,-1.3442287249161,1,1
CNIH3,2.11558148425363,0.206282507877288,0.992043057790906,0.709255845725666,1,1,-1.51837675232127,0.77351669299027,1,0.849086931121184,1,1,-1.07037399215965,1,1,0.245417247655939,1,1
LEFTY1,0.245447621308002,1,1,0.110799050843109,1,1,-0.147589303083283,1,1,-2.32332240723523,0.120971033778928,0.979448018646466,-2.27715491635057,0.136661857630119,1,-2.36878424313917,0.107079966318066,1
C1orf35,0.222337150404969,1,1,0.203095214303564,1,1,-0.0315811487069908,1,1,-1.84243333718065,0.392470735098191,1,-1.88456171924253,0.356934208211478,1,-1.93406458405273,0.318631126021712,1
WNT9A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EPHX1,-1.32874401131,1,1,0.324724905904789,1,1,1.60999872911909,0.644388802451638,1,-1.18918006128291,1,1,-0.0748319092605991,1,1,-1.42859136326711,0.918730307808217,1
REN,0.901683058538616,1,1,-0.659179731067965,1,1,-1.48672769650707,0.822520467434972,1,-0.0951264924167678,1,1,-0.772264334669475,1,1,0.376766720278307,1,1
ARL8A,-0.0474935690145979,1,1,0.902377811277357,1,1,0.794719414239026,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
OSR1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDF7,1.73162506692219,0.500042040718029,1,0.956479466890233,1,1,-0.89296481324563,1,1,1.76045808299848,0.469981011955,1,0.37794220069268,1,1,1.1014723296144,1,1
PDIA6,-1.37127828197719,1,1,-0.0910676252631063,1,1,1.26724817183013,1,1,-1.33028644130611,1,1,-0.337005421435623,1,1,-1.25899850452936,1,1
RHOB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GALM,1.76015344354374,0.470290759903173,1,-0.628938952637219,1,1,-2.28094693047264,0.135309524450043,0.79558619669004,0.00933271661775434,1,1,-1.28181828310428,1,1,0.442468950545554,1,1
ABCG8,3.90101737416983,0.000574735650397836,0.0243471348712011,1.63621205170147,0.610771290069261,1,-2.44926842533424,0.0858880350415239,0.603363446166705,2.38748054108029,0.101785804782622,0.902736503842949,-0.783717686167357,1,1,1.18682914265807,1,1
CALM2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WDPCP,3.06686877877899,0.0129788276892716,0.190101624520092,0.692798752047788,1,1,-2.45074469396614,0.0855366173612784,0.602052530290463,0.885938597497614,1,1,-1.55386039831034,0.721306318756965,1,0.378514759458719,1,1
VPS54,-0.100374006064728,1,1,-0.970337496575912,1,1,-0.772557045557842,1,1,-0.314367712956634,1,1,-0.222438286343463,1,1,0.374252174183267,1,1
ETAA1,3.17560430472854,0.00897148537341121,0.149230539631875,-0.92431482193798,1,1,-4.02111708009911,0.000347536831612346,0.0200624467061674,2.55292705610102,0.0640931191007762,0.70505005636639,-0.090173192957038,1,1,3.25436635067239,0.00681873719803755,0.36892265507786
SNRPG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CLEC4F,4.0148685398576,0.000356873624294418,0.0183007298914488,1.7639384358785,0.466454068858921,1,-2.3576155353252,0.110356385161477,0.703546029659469,0.958535028261225,1,1,-2.49880565689885,0.0747675769303424,0.991880170526229,-0.506284444762271,1,1
MRPS5,3.49288463650149,0.00286699734638166,0.0693799580697117,1.50081848371607,0.800415099425474,1,-2.16521462632722,0.182227516510218,0.954033848530025,2.17497867810498,0.177790285361841,1,-0.612643468360777,1,1,1.0951835281884,1,1
TPRKB,0.267866807024684,1,1,-1.05302592323053,1,1,-1.18211178403379,1,1,1.64310410233537,0.602168377480685,1,1.37261927465746,1,1,2.2710540233116,0.138862246660098,1
RTKN,0.475864173805298,1,1,0.418715976477188,1,1,-0.0916032390972082,1,1,-0.851062859281468,1,1,-1.14896439225912,1,1,-1.1325854247784,1,1
SFXN5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TEX261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DUSP11,1.3940889137704,0.979744539165545,1,2.61762772220881,0.0531260071854344,1,0.924428656525389,1,1,2.38089423693653,0.10362401831501,0.907427173620132,1.15132348591933,1,1,0.464095088141184,1,1
SULT1C4,1.85144356023151,0.384634603583426,1,0.132349622321578,1,1,-1.75062947327325,0.480058530037008,1,0.735515849943124,1,1,-0.845921349507535,1,1,0.630330287474778,1,1
MALL,1.21269946865078,1,1,2.74025284443984,0.0368351614987808,1,1.22335438325154,1,1,1.24941893890244,1,1,0.284132497409456,1,1,-0.667075170347387,1,1
RALB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C1QL2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLC20A1,-1.1084753991237,1,1,1.29175732618218,1,1,2.24391320987822,0.149027916266051,0.845568311607116,2.96288645629985,0.0182861380532457,0.371123381889761,3.57170712400237,0.00212797139372752,0.173007640742551,2.11201652039104,0.208110194011145,1
ZC3H8,0.65171752065935,1,1,2.28806542227678,0.132802269104215,1,1.39198758787367,0.983556939616594,1,1.14156865871889,1,1,0.560690118412662,1,1,-0.56725846312833,1,1
UBXN4,-1.19166718942389,1,1,-1.29186021974142,1,1,0.0246138228639098,1,1,-0.700837352030938,1,1,0.208440957575428,1,1,0.200422175270611,1,1
NXPH2,-0.28207284969295,1,1,-3.80371768784264,0.000855243713956819,0.190525425244461,-3.15914147963853,0.00949407927600061,0.160378596972163,0.159491035664159,1,1,0.330902247404935,1,1,2.43575157059524,0.0891653214989256,1
THSD7B,0.365911639398113,1,1,-0.779709947941061,1,1,-1.07554495091611,1,1,-1.42920077273974,0.917679214069698,1,-1.6352617667486,0.611965108783187,1,-0.858417245537105,1,1
POLR2D,-1.41601166122117,0.940632541613303,1,-1.44530791574299,0.890228492619868,1,-0.194648780111884,1,1,-0.914813048465903,1,1,-0.263094529001578,1,1,-0.153212853258974,1,1
AMMECR1L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SCRN3,2.18287759025225,0.174268954514959,0.895863795369726,-0.116176075955231,1,1,-2.24919235478989,0.147001564026748,0.839385249534523,1.46424484279272,0.858762370837431,1,-0.209472804546926,1,1,1.52982860011444,0.756354962082442,1
WIPF1,2.17621885677764,0.177233397387491,0.905370885291222,1.83336588104143,0.400489067987012,1,-0.485411467283548,1,1,-0.477393991962677,1,1,-2.0098027532596,0.266712415727926,1,-1.72854326212601,0.503345230807608,1
LNPK,-0.940345695896137,1,1,0.610077676812675,1,1,1.46453256070186,0.858290959281814,1,-1.39189731259249,0.983720974630808,1,-0.613967033074293,1,1,-1.8011995187024,0.430028629295562,1
TMEFF2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UBR3,-0.0366304981772398,1,1,-0.849164168519321,1,1,-0.73925873249599,1,1,0.573842129355624,1,1,0.573775763690257,1,1,1.17653396971823,1,1
KLHL23,-0.267220922083081,1,1,-1.00382039950325,1,1,-0.696727370998887,1,1,-0.0779122368112827,1,1,0.0817515126575165,1,1,0.513664104127581,1,1
PTH2R,1.06497959941414,1,1,0.366762309797054,1,1,-0.749842300288377,1,1,-0.802075946970612,1,1,-1.58361785449746,0.679684250180212,1,-1.08067331017933,1,1
CPO,-0.2882988160538,1,1,-0.198760398239403,1,1,0.115294707830282,1,1,-0.415755404898764,1,1,-0.177027248600366,1,1,-0.280132809746617,1,1
ABCA12,0.204136203044097,1,1,1.40666648634498,0.957157847387988,1,1.04833647803538,1,1,0.129515673030003,1,1,-0.0389329568010191,1,1,-0.919422786166429,1,1
SUMF1,-0.0992776897783128,1,1,0.978804614683941,1,1,0.966371297300949,1,1,-0.0981322101177276,1,1,-0.0169323025874206,1,1,-0.796375338708778,1,1
ACKR3,-0.00146496775292347,1,1,0.905128688844989,1,1,0.806038473862877,1,1,-2.10733834112893,0.210529572828119,1,-1.98907969255603,0.28015444454341,1,-2.72574689776333,0.0384937042708886,0.814348806883486
UBE2F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HES6,-1.108450912189,1,1,0.0164889174463466,1,1,1.0899573720789,1,1,0.592991065375515,1,1,1.34419697634068,1,1,0.571279779283963,1,1
RAB5A,0.0718868504082476,1,1,-0.558152166633162,1,1,-0.518709121455611,1,1,0.755566361164586,1,1,0.697059357589832,1,1,0.95458120039067,1,1
CTDSP1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLC4A3,-0.598757497683926,1,1,2.39463302198452,0.0998220444320104,1,2.67887355985667,0.044322169369786,0.411719986542475,1.83863429346216,0.395813962310573,1,2.15547334203302,0.186748875080356,1,0.142364763186615,1,1
CNOT9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MARCHF4,-1.35586886192101,1,1,-0.807062054251561,1,1,0.610540932134758,1,1,-1.90864999279819,0.337843549078659,1,-0.824674911367424,1,1,-1.33413111819627,1,1
PNKD,-0.502612277040635,1,1,-0.283184310209711,1,1,0.242464868968499,1,1,-1.0479788237354,1,1,-0.708508415394778,1,1,-0.882985254511419,1,1
DYNC1LI1,1.83715845753356,0.397119038405502,1,2.33419251610602,0.11751386164759,1,0.309020259402276,1,1,1.75693527177346,0.473573056356822,1,0.341954938822516,1,1,0.115307257871188,1,1
CTDSPL,-2.21422928806796,0.160878060551796,0.853132385691039,-1.33363213725177,1,1,0.974643519443127,1,1,-2.51035694979971,0.072365506488335,0.75122758004966,-0.957081524893764,1,1,-1.65306748867096,0.589902774641072,1
STAC,0.177316249794791,1,1,-0.38387116534697,1,1,-0.514113690604967,1,1,-2.12274344026404,0.202652140183997,1,-2.11703952364219,0.205538961398203,1,-1.80615612256865,0.425363738686841,1
RPL32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARL6IP5,-0.981642209415242,1,1,-1.79105156944137,0.439710119392349,1,-0.756868507333259,1,1,1.45184474393261,0.879268677179563,1,1.99205022391,0.278193285547059,1,2.45418442541946,0.0847227250497199,1
LRIG1,-0.340530690021798,1,1,-1.58391412403419,0.679279576746727,1,-1.09645385447968,1,1,-1.55868316512696,0.714428329451684,1,-1.22016839365818,1,1,-0.411721842400614,1,1
ITIH1,-0.88053039789871,1,1,0.694668748492398,1,1,1.48636221446351,0.823100032144244,1,-0.559492770144926,1,1,0.138973650182553,1,1,-1.05429037533949,1,1
LRTM1,1.14489592041223,1,1,-1.45717748025669,0.87040437128702,1,-2.4472077069901,0.0863807072678674,0.605079048225349,-1.16568841802537,1,1,-1.97276349581278,0.291135083742248,1,-0.0958353728280574,1,1
CNPY2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LIMD1,1.17027657658262,1,1,-0.655196314526802,1,1,-1.75501302588701,0.475542478293698,1,-2.62660100995153,0.0517454349319438,0.640435661154146,-3.38980578742629,0.00419652931749889,0.242632615499759,-2.12084033014987,0.203611448933104,1
NXPE3,0.268292493413882,1,1,0.755421353226032,1,1,0.411834735886858,1,1,0.588115693980661,1,1,0.364178301620025,1,1,0.068784889426713,1,1
