"","main_Rho","Herbivore_Rho","Insectivore_Rho","main_P","Herbivore_P","Insectivore_P","main_p.adj","Herbivore_p.adj","Insectivore_p.adj","Driver","DriverNumeric"
"ELK3",0.570984968398673,0.879946775634785,2.18909217423061,1,0.378888143354573,0.0285901412221939,1,0.658453727418707,0.198891673420833,"Insectivore",2
"ITFG2",-0.275617462171127,0.090888373067492,0.976669127842976,1,0.927581288900967,0.328732983764329,1,0.970636869709217,0.650840715016003,"Insectivore",2
"PARP11",0.0386547474952182,-0.741653980728742,0.19524960086772,1,0.458297008654976,0.845197550322831,1,0.718288166049943,0.946119274391075,"Herbivore",1
"ARPC3",NA,3.17065023716597,-1.55903429423087,NA,0.00152098158167787,0.118988263503008,NA,0.0264807631121554,0.402292765273249,"MissingData",5
"FGF6",-0.138251372819485,-0.36122070850463,-0.0308416468604941,1,0.717934462632427,0.975395826813137,1,0.880385570102818,0.99204310452495,"Herbivore",1
"MYL2",0.0804702041857097,-0.274888745435115,0.404634581105169,1,0.783401714030348,0.685746135440594,1,0.910944769086218,0.878082209013288,"Unclear",0
"RAD51AP1",2.80446804541979,0.00581972068429569,2.53699993297899,0.030239809890239,0.995356560929385,0.0111806975549446,0.296991110788076,0.997880659086121,0.122286050383331,"DoubleBoth",4
"CREBL2",-1.3871307298685,1.8659772725338,0.0925088775778592,0.992411418604846,0.0620445453203603,0.92629373818113,1,0.251860765113379,0.975498759076853,"Herbivore",1
"GPRC5D",0.107277008123485,-1.34741604081531,0.0568523928660482,1,0.177846277229746,0.954662777922576,1,0.449160222439538,0.984354693990018,"Herbivore",1
"LTBR",-0.691600958591582,-0.10010972805639,0.285544405040428,1,0.920257212261029,0.775227089451064,1,0.967469785545403,0.917382012491344,"DoubleBoth",4
"OGFOD2",1.54761148854839,0.587081407449634,1.91608969609476,0.730295182322404,0.557149033876695,0.0553536796206951,1,0.787618061233852,0.275994798181331,"Insectivore",2
"OAS3",2.21982700926441,-2.23146437076528,0.952536393737976,0.15858307646871,0.025650385057669,0.340825017864719,0.804905030262052,0.151799665508851,0.661944411396375,"Herbivore",1
"ART4",3.43168402133475,-1.5832504271718,3.33042203396356,0.00359907607190503,0.11336439692947,0.000867144439441715,0.0760336280645112,0.351410118536963,0.0322339921802464,"Both",3
"ARHGDIB",-1.11201240348963,1.60987037162933,-0.26337546759581,1,0.107426158358308,0.792261197315456,1,0.340224814542755,0.925271861602805,"Herbivore",1
"RERGL",3.64854001275635,-2.77193260717001,3.54903237348814,0.00158240898958089,0.00557245721086745,0.000386649541657484,0.0451967929037954,0.0604982980113533,0.0204376441279919,"Both",3
"VDR",3.23844190344958,-3.62082159546819,2.12038836531044,0.00721106973776699,0.000293668970235359,0.0339733070687526,0.121025787098856,0.00867045599006362,0.21782964172366,"Herbivore",1
"FZD10",-3.48493581481552,2.21792950252471,-3.0487583829474,0.00295353063932179,0.0265596395541515,0.00229789212661036,0.0657040947083293,0.155137008120087,0.0532854556226427,"Both",3
"IL26",0.3119688493956,-0.988538731705436,0.185019904727108,1,0.322888875388439,0.853213423390536,1,0.606127929936212,0.949925834056598,"Herbivore",1
"IFNG",-0.199072976603329,0.274290351524433,0.189649627292213,1,0.783861498655708,0.84958369590181,1,0.911123057132332,0.948454633087704,"Unclear",0
"NUP107",0.705826114290955,-0.759871182659954,0.638170750870931,1,0.44733158854095,0.523362534853623,1,0.710902639895524,0.791932722875502,"Unclear",0
"CNOT2",NA,0.859841791078183,-0.132620844329972,NA,0.389876258967871,0.894493246646417,NA,0.667359928917248,0.966742659908043,"MissingData",5
"KRR1",0.998140526316623,-0.34869993664344,0.928350525168911,1,0.727314591833658,0.353225773379007,1,0.882957227319391,0.670975806949529,"Both",3
"MRPL51",0.879428733817995,-0.349197161727989,2.28832116169039,1,0.726941296866682,0.0221188250376652,1,0.882957227319391,0.173367521777328,"Insectivore",2
"ACRBP",-0.811184251101763,-1.51024994754862,-1.56318964495653,1,0.13097965812109,0.118007995011866,1,0.380870895264326,0.40034971322575,"Unclear",0
"GNB3",-2.69757212087159,2.34464173215943,-2.45447212857872,0.0419082918771839,0.0190453703787528,0.0141091601449182,0.363033023253892,0.127564631598845,0.137519769566433,"Both",3
"CHPT1",-0.0170076939754267,-1.44793751254932,-0.47128752748108,1,0.147634527275796,0.637435421242255,1,0.406283200783257,0.85759850583831,"Herbivore",1
"USP5",-0.765378395101129,0.645108695414432,-1.09546220983817,1,0.518856749272649,0.273314192736754,1,0.762410393342432,0.59897655295873,"Insectivore",2
"TPI1",-0.870658733240461,0.712621022706063,-0.301682515383815,1,0.476080299335292,0.762894098335891,1,0.732212313495184,0.912668864117386,"Both",3
"C12orf57",-1.43570118285885,2.02351805354976,-0.485387088614647,0.906524331096231,0.0430197641758163,0.627401789334628,1,0.204848269044696,0.852420189826607,"Herbivore",1
"APOBEC1",0.725319888753,-0.604691416676068,1.26224640750766,1,0.545384052343492,0.206860134442384,1,0.779603274184866,0.529281123784784,"Insectivore",2
"GOLT1B",NA,1.52488016433126,-0.00566441184037161,NA,0.127288990196487,0.995480477415121,NA,0.375200444097992,0.998154127415021,"MissingData",5
"CMAS",-0.79433762164429,-0.39843692643842,-0.0169286701753231,1,0.6903081429279,0.986493520549463,1,0.864498546605758,0.995483829664984,"DoubleBoth",4
"HCFC2",2.4154792489767,-1.95544790787759,1.99836160110376,0.0942871073072264,0.0505302261795786,0.0456774714751657,0.589489551273036,0.223904985277416,0.252605300286919,"Both",3
"AICDA",2.32726859585035,-2.53659314465543,1.39972664258258,0.119705844679348,0.0111936960463603,0.161595192358756,0.682861291873152,0.0932846371287683,0.465569938311957,"Herbivore",1
"RAB35",NA,3.157897931745,1.11824897461646,NA,0.00158911186650695,0.263460672834902,NA,0.0272282391587855,0.589698181546131,"MissingData",5
"COX6A1",-1.09625819774026,1.72655001925369,-0.288364258373162,1,0.08424850878265,0.773067923911004,1,0.299930612531951,0.915997366890178,"Herbivore",1
"SRSF9",NA,1.41090822554336,0.0169145667331604,NA,0.158271676463381,0.986504771857247,NA,0.422407003241024,0.995483829664984,"MissingData",5
"FGFR1OP2",-0.281404880668233,0.195880649442128,0.285197100297737,1,0.844703583372922,0.775493141782738,1,0.937904014057656,0.917382012491344,"Unclear",0
"RSPH4A",1.92087878702795,-0.413284287651058,2.42205964064004,0.328481944085836,0.679398340260384,0.0154328174743695,1,0.85772783684715,0.1435996202308,"Insectivore",2
"ADTRP",2.2989039855562,-2.53226966564006,0.51385467813069,0.12906235227386,0.0113326798328547,0.607353596308525,0.713836261844254,0.0940253490099298,0.841967874060849,"Herbivore",1
"ASF1A",NA,3.8617919661236,0.241675566919823,NA,0.000112558393539308,0.809031563199627,NA,0.00455080957095995,0.931435981192298,"MissingData",5
"HINT3",2.42516044108202,-2.96986520249133,1.44181722089855,0.0918097359615785,0.00297930448800114,0.149353943439059,0.582845016531071,0.0409429446694629,0.446327077655552,"Herbivore",1
"SLC44A4",2.23831988737681,-3.86220134769308,1.04423726867442,0.151201212775817,0.000112369892675693,0.296375628120652,0.781352828935585,0.00455080957095995,0.622354263014334,"Herbivore",1
"FBXO5",0.566665563305432,-0.386338520132061,0.530546419794447,1,0.699245975861116,0.595733133451511,1,0.868918622569476,0.83611034376271,"Both",3
"FANCE",3.6983294176246,-1.48568685294279,3.48996737262452,0.00130213873527254,0.137361969712336,0.00048307952266119,0.0395750615619551,0.391834252502405,0.0226199101678722,"Both",3
"TULP1",-0.169425982116013,-0.478113192199625,-1.78476700396073,1,0.632569643056888,0.0742991175029873,1,0.831113383641297,0.320211219251774,"Insectivore",2
"MAPK14",NA,2.19767626817241,-0.909361431611133,NA,0.0279721838950929,0.363159373322892,NA,0.159704518758563,0.677928167936285,"MissingData",5
"STK38",0.431543200580155,-1.23882443886862,0.115155604556675,1,0.215410521271917,0.908321786938122,1,0.493231973343198,0.970665672585868,"Herbivore",1
"HLA-DOA",1.89180359673807,-0.863508011953821,2.15125944639731,0.351102923475239,0.387858216265292,0.031455727251156,1,0.665550902757158,0.209023619000208,"Insectivore",2
"SAYSD1",2.35005032811693,-2.3203889532148,1.80476528997303,0.112625237092433,0.0203198459379184,0.0711114180916869,0.655822747217115,0.132327996306838,0.312708891982679,"Both",3
"CAP2",-0.77238919413427,1.31439369970399,0.0672671970912841,1,0.188713749566665,0.946368990648387,1,0.462963436312979,0.980673505269128,"Herbivore",1
"GPR63",-1.50368138469119,2.03049006796642,-0.437596729509418,0.795980547624679,0.0423067497256161,0.661678642419526,1,0.202465339918072,0.868222222535263,"Herbivore",1
"GPLD1",0.947603856059455,-0.306940425790671,1.36591334890258,1,0.758888717951732,0.171966162371052,1,0.897802713763372,0.481452013990279,"Insectivore",2
"ACOT13",3.84431184696297,-3.56352746794532,3.3809580584888,0.000725347178871342,0.000365904386574455,0.000722335676558204,0.0271281488421778,0.0101557263732626,0.0289810370825048,"Both",3
"RPS12",NA,3.85453134522346,-0.69233038868813,NA,0.000115951527931532,0.488729870324186,NA,0.00464063781788198,0.772107453029701,"MissingData",5
"B3GAT2",0.861533837373448,-0.966072186698335,0.879606482935546,1,0.334008060860152,0.379072525653724,1,0.616687028812383,0.691599648933512,"Unclear",0
"SNX3",NA,4.86850525072891,-0.653520070427683,NA,1.12445535592429e-06,0.513421054658065,NA,0.000243589139134562,0.786433743616762,"MissingData",5
"ZBTB24",-1.51320141522638,2.71828716141044,-0.869081392649549,0.781371029238722,0.00656208589555518,0.384802613475293,1,0.0670603869540575,0.696278807972876,"Herbivore",1
"UNC93A",2.01039285475422,-1.63976740667795,1.60567709401313,0.266337756788698,0.101053537485782,0.108344876684469,1,0.328968468252184,0.386734663329344,"Both",3
"C6orf118",-0.53746261980572,-0.00379656003020203,-0.24154056992846,1,0.996970790644846,0.809136176835924,1,0.998572548078991,0.931483543347549,"DoubleBoth",4
"BYSL",0.0828854453750888,-0.796532584524608,-0.888342824781155,1,0.425722544019551,0.374356370381045,1,0.695317655163993,0.68814643855969,"Unclear",0
"TBP",-2.75989648393169,2.34783223411996,-1.69799881840741,0.0346918074867799,0.0188830243389498,0.0895079848464209,0.323668778312421,0.126949374330169,0.352157706871504,"Both",3
"GUCA1B",-0.660876510116613,-0.684448032214736,-1.45179616708433,1,0.493692294352827,0.146558289992282,1,0.744597610673735,0.442011061336356,"Insectivore",2
"PRPH2",-2.16452982263533,0.176482802000629,-3.1460004901355,0.182542262058913,0.859914658639969,0.00165519728294236,0.873663053567405,0.945293774289268,0.0438860010475772,"Insectivore",2
"PTK7",1.44805617446997,-0.0213573075985693,1.80620973180004,0.885608045351949,0.982960629391012,0.07088558537922,1,0.993374908175048,0.312393815500755,"Insectivore",2
"EXOC2",0.610456841121716,-3.42163716934334,-1.35420037779413,1,0.000622453180282948,0.175672458531818,1,0.0145379590766662,0.486914309224049,"Herbivore",1
"TMEM30A",1.88800381335301,-2.40374213504362,1.5624828157981,0.354152631076965,0.0162282159247313,0.118174290978048,1,0.116390775187598,0.400645698068015,"Herbivore",1
"LAMA4",-1.07883940803041,1.21362853830627,-0.450967835068562,1,0.224889604187825,0.652012731356116,1,0.505080417914724,0.8630863845811,"Herbivore",1
"PRSS16",2.24201317253943,-0.419439151228311,3.61139775512676,0.149763125845969,0.674895216176796,0.000304551151502445,0.777645931902153,0.855909284016094,0.0184977638198322,"Insectivore",2
"MTREX",-1.95036170756997,2.01342429333898,-0.744002237446224,0.306798135192,0.0440700120330779,0.456875121495172,1,0.206491287220615,0.749998870195994,"Herbivore",1
"ISL1",NA,3.60981500659447,-1.2193024824853,NA,0.000306415457523294,0.222729406757899,NA,0.00891685484918326,0.548249195768989,"MissingData",5
"NUDT12",1.75205072893238,-0.533485598473248,1.62520171698996,0.478590512371884,0.59369747759808,0.104119584716835,1,0.808961882962699,0.379213956733441,"Both",3
"TENT4A",-1.75258511658894,-0.204309291886986,-1.16690035318962,0.47803948713273,0.838111809243823,0.243250613277044,1,0.934894660796444,0.568878247668419,"DoubleBoth",4
"DAP",-1.64913236474756,1.36534867049754,-1.01829542193955,0.594723122620212,0.172143488576671,0.308537583394155,1,0.442446954913139,0.6333695148475,"Both",3
"HBEGF",1.67173283151741,-2.02067831740953,0.949564564657681,0.56746210209182,0.043313075788338,0.342333550962794,1,0.205565653915693,0.663186868358543,"Herbivore",1
"LOX",1.93600124453052,-1.9968266322126,1.82504799724237,0.317205291256546,0.0458440194170042,0.067993786626294,1,0.211123921472742,0.306199930126149,"Unclear",0
"GZMK",0.796192243745105,-1.85810105584989,0.961741043785954,1,0.0631546649370524,0.336179699616357,1,0.254015673439713,0.657869944595138,"Herbivore",1
"CDH9",0.0311728920435538,-0.805994867317425,0.208884467891106,1,0.420245808602561,0.834538429532344,1,0.691292311313646,0.942059572692371,"Herbivore",1
"SPARC",1.96480668538072,-1.30854815766339,2.2827847754165,0.296619696862934,0.190687451632398,0.0224430491966974,1,0.465840678750496,0.174223100049197,"Insectivore",2
"HAND1",-2.14002257603514,3.04299175863691,0.119488029849811,0.194117653822142,0.00234238748107235,0.904888722890561,0.902476811629256,0.0346421155845819,0.970008421695433,"Herbivore",1
"THG1L",2.46931809304203,-1.7042393361338,2.63959646891652,0.0812224950557951,0.0883363831185668,0.00830047958405166,0.545273683474571,0.307250309994183,0.104528374486312,"Insectivore",2
"IL12B",0.922180459487621,-0.51638509135736,0.840559699379758,1,0.605585476329011,0.400594643781648,1,0.81642975844772,0.707941406569639,"Both",3
"TTC1",0.965520890477262,0.320025403686079,0.854747585338406,1,0.748949073086635,0.392690900844811,1,0.893743320743669,0.702049934488996,"Both",3
"LNPEP",-0.644311533697183,-0.129021244790387,-0.330243566463119,1,0.897340838416546,0.741215930367472,1,0.959919529292313,0.903174382907929,"DoubleBoth",4
"AGXT2",1.84615761512386,-1.53481804383717,1.73459333849566,0.389215939117203,0.124828529293856,0.0828128602360763,1,0.371017525505806,0.33655852512856,"Both",3
"IL4",0.206890588393221,-0.554949600579463,0.0399376461039457,1,0.578929133906785,0.968142837782215,1,0.800017812482599,0.989938133815083,"Herbivore",1
"IL5",0.505326853225052,-0.736421904591726,1.07331443597599,1,0.461473978156934,0.283130060279286,1,0.720773981314667,0.610109069746195,"Unclear",0
"ST8SIA4",1.84228980849843,-1.86862948942997,0.943963518077627,0.392596618352892,0.0616743800613997,0.345188291350426,1,0.251112792367553,0.664902794355205,"Herbivore",1
"PCDH12",1.26971306858122,0.213258091950702,1.25350526956443,1,0.831125659414073,0.210021882536819,1,0.931845659020608,0.532573559461776,"Both",3
"NUP155",-2.13258373855962,0.809374930053151,-0.952009561977079,0.197753330780052,0.418299518003159,0.341092132521505,0.913025622303298,0.689957961464659,0.662127230663602,"DoubleBoth",4
"C5orf15",3.19001911698185,-2.71783733958393,1.738104749767,0.00853580296590919,0.00657101333007414,0.0821923581365492,0.135150213626895,0.0670715082286976,0.335498011651685,"Both",3
"TRIM23",-2.00785633847165,2.26717713597738,-1.56000128000075,0.267951360012549,0.023379406964935,0.118759578707035,1,0.14370754929641,0.402026332073755,"Unclear",0
"RARS1",3.85224626228893,-2.96364884734844,2.84115030526556,0.000702235375725055,0.00304014991171442,0.0044951120718479,0.0268538363299417,0.0413819976102293,0.0758181806166313,"Both",3
"CDX1",1.00954920164035,-1.12049742575187,0.278692606689636,1,0.262501848968794,0.780480736818398,1,0.54972770929395,0.918948951174401,"Herbivore",1
"BNIP1",-0.845094944367149,0.82217860202713,0.17807839716104,1,0.410975255269041,0.858661407424424,1,0.683947339806525,0.950880833021964,"Both",3
"SLC7A14",-0.256570835674338,-0.443743845355174,-0.338805827562801,1,0.657227791787492,0.734756010905732,1,0.844739138615768,0.900609511552557,"Unclear",0
"SEMA3G",0.0740346640958491,0.18940714915685,1.65367967837776,1,0.849773721669596,0.0981926137839263,1,0.939849382916198,0.368988262329913,"Insectivore",2
"ZMYND10",1.09295852761674,-1.48164942868976,0.459709069981857,1,0.138433599670454,0.64572505838936,1,0.393040850772182,0.860382858317561,"Herbivore",1
"MLH1",2.27438386005714,-1.1179789931037,3.03458264182364,0.137657502023826,0.263575965371292,0.00240868754195,0.741149287751794,0.551118314322249,0.0549989520815426,"Insectivore",2
"EHHADH",5.63875910013271,-6.05506325229966,3.54293234791514,1.02767971709475e-07,1.40362500242534e-09,0.000395704200216384,5.54396504525581e-05,4.0588621344484e-06,0.0205703979040752,"Herbivore",1
"CRBN",-2.89019232790571,0.894063147791132,-2.19859226142274,0.0231003719289655,0.371288105368012,0.0279069277216236,0.250918229496032,0.651046483812085,0.196244421448936,"Both",3
"RBP2",0.42909350510551,-2.25895950855033,-1.3285991438722,1,0.0238859037319024,0.18398025466497,1,0.145387387754565,0.499472775551019,"Herbivore",1
"RBP1",1.34346158582622,-1.03369758127797,0.796147149633364,1,0.3012775641931,0.425946511829864,1,0.586229652468961,0.727903743832395,"Both",3
"PFKFB4",-1.45214442646188,1.01598173515982,-0.881242347300205,0.878768707397065,0.309638084329472,0.378186663235874,1,0.593622224487687,0.691009366955618,"Both",3
"HES1",NA,2.44501287653691,1.68563173949221,NA,0.0144846970399417,0.0918667519327867,NA,0.109624307886714,0.357119980480507,"MissingData",5
"GNAT1",NA,3.08888427052458,-3.47427800377142,NA,0.0020090968465321,0.000512230025416791,NA,0.0312828537804408,0.02332229348871,"MissingData",5
"TUSC2",-1.21217037683861,1.81615512438995,0.526653294615955,1,0.0693465797091593,0.598434375028517,1,0.267617079790638,0.836788297058378,"Herbivore",1
"NPRL2",-2.327256166739,2.28781104385923,-1.29493774884267,0.119709811379021,0.0221485274179975,0.195341705000395,0.682861291873152,0.138880263411343,0.513874763112914,"Both",3
"CYB561D2",-1.54025147650974,0.664285991415809,-1.33137301768586,0.740994399702995,0.506507285221028,0.18306630315526,1,0.753762080990419,0.497956319490453,"Both",3
"GNB4",NA,1.29167880647351,-0.0153743086521023,NA,0.196468399935221,0.987733559730493,NA,0.472696496148137,0.995710773982209,"MissingData",5
"MORC1",2.57831724989432,-1.09655219706142,1.90892320753477,0.059569679997822,0.272837193917427,0.0562719987297231,0.450148717939951,0.560405026286534,0.277572354669655,"Both",3
"UMPS",0.902138697464778,-0.524293388673177,-0.469069772982799,1,0.600074494563688,0.639019764071983,1,0.813300877717848,0.858279249061595,"Both",3
"ABTB1",-0.36319539857122,-2.07098273816276,-0.718627869254922,1,0.0383604092308497,0.472370237104884,1,0.190906930679411,0.762177154034082,"Herbivore",1
"KLHL18",-2.94887234118823,1.32157230400432,-3.03126577276389,0.0191361413626564,0.186310611020896,0.00243530784892593,0.223550978563747,0.460292389278678,0.0551311521274307,"Insectivore",2
"RRP9",0.964294647472028,-0.568961397925552,0.86496244671773,1,0.569382336950008,0.387059400781675,1,0.794655059313926,0.698102350870165,"Both",3
"EIF1B",NA,4.1408455587896,0.159011264935906,NA,3.46027891546083e-05,0.873659998620032,NA,0.00213261068215607,0.958190072948674,"MissingData",5
"ZBTB47",1.61386407347814,-1.78713205190117,1.49357352711323,0.639341477122424,0.07391614818701,0.135287123002101,1,0.276762958180468,0.425469339685884,"Unclear",0
"TNNC1",NA,3.05244317560405,-1.9246525484848,NA,0.00226986703254635,0.0542728406189533,NA,0.0340354067812616,0.273218725984143,"MissingData",5
"NEK4",2.18707950860129,-0.818755222810178,1.98509161703243,0.172420321540622,0.412926082783511,0.0471342793014216,0.845912421080098,0.685234428857543,0.256965982716058,"Both",3
"WDFY1",-0.87071045905071,0.902352720624261,-0.341531425116232,1,0.366869527975307,0.732703551639535,1,0.646282219589293,0.899185761182992,"Herbivore",1
"EIF2AK2",1.50318608314158,-3.16962745669095,0.379034293736567,0.796746391554141,0.00152634498671178,0.704662397839174,1,0.0265456286369219,0.887480404551296,"Herbivore",1
"DAZAP1",NA,2.30783226974926,-1.82739169460248,NA,0.0210084673510321,0.0676408972067588,NA,0.134968786085168,0.305794372420509,"MissingData",5
"HEATR5B",0.406700442969537,0.135098305085796,0.107045488027835,1,0.892534150239252,0.914752892821028,1,0.95859303215134,0.972111996832641,"DoubleBoth",4
"MAPRE3",NA,1.64219047449785,-1.23430586638274,NA,0.100550536147734,0.217088950766231,NA,0.328130388648807,0.542350301973486,"MissingData",5
"MSH2",0.326765418851348,-0.0119007334581934,0.33759249839214,1,0.990504812641879,0.73567029605042,1,0.996638337500921,0.900998329056618,"Insectivore",2
"NCK2",-2.18737970867688,0.557949820379233,-1.95558030857737,0.172288897293075,0.576878650033886,0.0505146144291323,0.845912421080098,0.799204336967657,0.265668846619664,"Both",3
"TFPI",0.856549611758653,0.840225044200822,2.01169655381119,1,0.400782218949786,0.0442519341195778,1,0.676037576052889,0.248107782824018,"Insectivore",2
"SLC11A1",0.729161911164244,-1.38074264874039,0.722307698189971,1,0.167358102979705,0.470105320977542,1,0.43571312956957,0.76085243611832,"Herbivore",1
"APOB",0.0773424954655151,-0.911305935972526,-0.5230728442056,1,0.362134199655342,0.600923562262119,1,0.642104877121951,0.837729182682981,"Herbivore",1
"INO80B",-1.13376008551076,1.40349743726849,-0.168498913073183,1,0.160468555645258,0.86619079868812,1,0.424997653366947,0.954207216258545,"Herbivore",1
"TTL",-0.753383354594449,-0.714275953284108,-0.528644061004454,1,0.475056558627033,0.597052388953892,1,0.731436846298412,0.836788297058378,"Both",3
"FAHD2A",3.59379742171427,-3.74089750945212,2.30392788938511,0.00195535951363214,0.00018336428854638,0.021226691838267,0.0516358486947788,0.00619198281885057,0.169786551188002,"Herbivore",1
"SF3B6",-2.41805334411016,4.68014976718886,-0.423219326672869,0.0936227347091115,2.86665429045441e-06,0.672135247263667,0.587036698954392,0.000426289902697023,0.872187471217573,"Herbivore",1
"SLC30A3",-0.723470175361107,0.114507967586352,-1.27649488001939,1,0.90883513072416,0.201780635560033,1,0.963333667237132,0.522303149439888,"Insectivore",2
"SNX17",-0.0207847357566306,0.244513144776505,0.557163137375647,1,0.806833422822747,0.577415973027963,1,0.9216382204834,0.825554374053877,"Insectivore",2
"TTC31",1.98611620800533,-2.22412236207403,0.635681853793966,0.282122531886555,0.0261402127371031,0.524983806175432,1,0.153516923281052,0.792785621386678,"Herbivore",1
"PCGF1",NA,0.500451801804146,1.20910926118339,NA,0.616756985893115,0.226620871675304,NA,0.823273819018489,0.551084175562588,"MissingData",5
"TLX2",-0.596729699073712,0.7042510341505,0.618336382836949,1,0.481276454222675,0.536353623655705,1,0.73557216920257,0.798580422826457,"Unclear",0
"DOK1",-0.151962690950593,-0.905137647052908,-0.475381004329931,1,0.365392469836547,0.634515431404123,1,0.644676885118166,0.856643397270485,"Herbivore",1
"ACADL",1.24517709454678,-0.532492761798473,-0.0641744502999526,1,0.594384753667198,0.948831321156439,1,0.80940792003626,0.981844157598615,"DoubleBoth",4
"EVA1A",-3.48960574833924,1.77368071695015,-3.23689603046552,0.0029024017532758,0.0761159778092922,0.0012083742807777,0.0650456654053872,0.281680161684838,0.0375723085742417,"Both",3
"FANCL",1.50620827311564,-1.75392795457155,0.667195057620266,0.79208229792226,0.0794428528814818,0.504647547689326,1,0.289368360079986,0.780773482676113,"Herbivore",1
"IGFBP2",-1.0562553267088,-0.961008167724377,-1.37970682499498,1,0.336548061075915,0.167676930670983,1,0.619828147026418,0.47399291406452,"Unclear",0
"IGFBP5",-0.570572589211237,-0.0828078671210825,-0.680222757833972,1,0.934004313557089,0.496363424489601,1,0.973086252631884,0.776429210236021,"Insectivore",2
"KCNJ13",2.64378030079708,-3.26780767295759,1.1429396962827,0.049191511051124,0.0010838399017265,0.253063629501721,0.401704670705834,0.0209231131638,0.57914918100357,"Herbivore",1
"GGCX",1.8260970084125,-2.77662820785254,-0.25126992506132,0.407013904604869,0.00549259680098714,0.80160542571353,1,0.0600333793305465,0.928598549548607,"Herbivore",1
"NEU2",1.05666863492701,-2.05119943966694,0.105145476431939,1,0.0402475284560828,0.916260374297876,1,0.196556851083051,0.972111996832641,"Herbivore",1
"HSPE1",NA,3.35719831132296,-1.3990682981351,NA,0.000787366171991258,0.161792503187345,NA,0.0170848972982681,0.465724504379982,"MissingData",5
"WNT6",-0.832937393714609,0.800148524828246,-0.20708866827228,1,0.42362474950306,0.835940611687501,1,0.693671582051258,0.942749605660051,"Both",3
"IL1RL1",1.37908844357861,-2.42600438078051,0.385822114605057,1,0.0152660860009301,0.699628415943654,1,0.112943250282368,0.885346724470833,"Herbivore",1
"SLC9A2",0.636444198633801,-1.3713337262459,0.312818760419473,1,0.170270946727638,0.754418361448353,1,0.439968400367972,0.908092025896061,"Herbivore",1
"AZU1",NA,0.125555254872034,-0.0798652302097503,NA,0.900083984008575,0.936344443736048,NA,0.960670170996355,0.977346067906343,"MissingData",5
"PROC",2.47802874942352,-3.32752957625978,2.11425950518359,0.0792662998788087,0.000876196876798647,0.0344931089997384,0.536192324079447,0.0182783464298961,0.219197561588025,"Herbivore",1
"ID2",NA,2.96333163349511,-2.62095755337643,NA,0.00304328496960573,0.00876831784711412,NA,0.0413830587855196,0.107183758660538,"MissingData",5
"ODC1",0.336137776953225,-0.538781484468701,-0.149451976329909,1,0.590037640933051,0.88119700103085,1,0.806619325555124,0.960987832626154,"Herbivore",1
"GORASP2",1.32850698559915,-1.22787159988826,1.09784593826882,1,0.219495172206426,0.272271768032796,1,0.498430547253287,0.597839757253263,"Both",3
"CEBPZ",2.15251719743673,-0.691010011415418,1.54792826359006,0.18813985370917,0.489559249602913,0.121639568924304,0.888510934411758,0.742241297807229,0.406596355687828,"Both",3
"PRKD3",0.976470141860551,-1.03864621310953,0.799485314872404,1,0.298969304726301,0.424009058421258,1,0.584417928160711,0.726236827761752,"Unclear",0
"RMDN2",-0.360665999049481,0.209794106092761,-1.18446423687939,1,0.833828373357995,0.236229345045974,1,0.933173743027463,0.561542528549413,"Insectivore",2
"DLX2",-1.39772981441745,2.08770043216364,-0.320269715309569,0.973165305688645,0.0368248658440796,0.748763878707578,1,0.186587761946448,0.906088925813298,"Herbivore",1
"SLC1A4",-0.71766554484208,-1.62072653438761,-2.89564053374073,1,0.10507630031733,0.00378385562012625,1,0.335470956817752,0.0692240584047701,"Insectivore",2
"ORC2",1.87611290121125,-1.57910385574474,0.811361880651476,0.363838671195717,0.114312237444814,0.417157883265658,1,0.353206855172544,0.72040427255051,"Both",3
"PLEK",1.6078884617209,-2.43278729434696,0.19232291517355,0.647157655945002,0.0149830998401053,0.847489269726996,1,0.11171162157694,0.947376108483095,"Herbivore",1
"PRTN3",NA,-0.471619655710851,2.45905862668666,NA,0.637198294321628,0.0139301867660848,NA,0.834007360518352,0.136596731573786,"MissingData",5
"KISS1R",1.28502218206888,-0.824026741312538,1.96108383359089,1,0.409924363677485,0.0498692442634589,1,0.683098124354975,0.263654985729843,"Insectivore",2
"GRIN3B",2.34555705051604,-1.32862620617608,1.64971482884862,0.113992024794976,0.183971321733741,0.0990012758033637,0.659712465336442,0.457371348426871,0.369664058856651,"Both",3
"VAX2",-4.39161394915502,3.60356548821625,-3.90891884446341,6.75074057513716e-05,0.000313881615940554,9.271009952312e-05,0.00599823155220276,0.00906899663597226,0.00970692478620872,"Both",3
"ATP6V1B1",0.155261342731377,-1.53103573983192,-0.0974630124085116,1,0.125760559898968,0.922358706172076,1,0.37259238080833,0.974300164637596,"Herbivore",1
"MSH6",2.09904529238712,0.000586843580055665,3.541924117107,0.214877449830677,0.999531766594743,0.000397219726323373,0.962551565745071,0.999716796540429,0.0205703979040752,"Insectivore",2
"PLEKHA3",0.427275193464666,1.25961246569739,0.583014448161805,1,0.207809196402262,0.559883573986251,1,0.48577722302917,0.814499448101161,"Herbivore",1
"SPR",0.85003258252407,-1.28840579710145,1.11027990754775,1,0.19760474182302,0.266878428491371,1,0.474023273673128,0.592498623122398,"Unclear",0
